date,oil_diff_target,OilPrice,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TreasuryYield,FedFundsRate,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday
2007-02-01,1.6599999999999966,-0.8200000000000003,0.1390751199999997,0.7889999999999873,-0.2539000000000015,-0.1099999999999994,0.9407000000000068,-2.7999999999992724,2684.0,106.4989999999998,-17.0,0.0099999999999997,0.0099999999999997,1.1400000000000006,-0.75,1.8412957394183072,1.619498297881819,56.388,54.145,1.0414258010896666,1,3.859999999999999,-0.9600000000000009,1,0,0,0
2007-02-02,-0.3200000000000003,1.6599999999999966,0.1390751199999997,0.7889999999999873,0.2642000000000024,-0.2300000000000004,0.9407000000000068,-2.7999999999992724,-518.0,106.4989999999998,59.0,-0.0099999999999997,0.0099999999999997,-0.8200000000000003,1.8900000000000008,1.808972083808926,1.5388703991120112,57.114,54.313,1.051571446983227,1,3.629999999999995,3.359999999999999,1,0,0,1
2007-02-05,0.2199999999999988,-0.3200000000000003,0.1390751199999997,0.7889999999999873,-0.1042999999999949,0.4700000000000006,0.9407000000000068,-2.7999999999992724,-518.0,106.4989999999998,59.0,-0.0200000000000004,0.0099999999999997,1.6599999999999966,-1.3700000000000043,1.5467643647304536,1.5383449753413236,58.05,54.43300000000001,1.0664486616574502,1,4.68,2.3999999999999986,1,0,1,0
2007-02-06,-1.1599999999999966,0.2199999999999988,0.1390751199999997,0.7889999999999873,-0.1343000000000103,0.0999999999999996,0.9407000000000068,-2.7999999999992724,-518.0,106.4989999999998,59.0,-0.04,0.0099999999999997,-0.3200000000000003,3.020000000000003,1.0212149626792588,1.5364938727676836,58.426,54.5745,1.0705732530760703,1,1.8799999999999957,2.8299999999999983,1,0,0,0
2007-02-07,2.009999999999998,-1.1599999999999966,0.1390751199999997,0.7889999999999873,-0.0117999999999938,-0.33,0.9407000000000068,-2.7999999999992724,-518.0,106.4989999999998,59.0,-0.0299999999999993,0.0099999999999997,0.2199999999999988,1.1400000000000006,1.105567727459515,1.5592862739761832,58.342,54.6795,1.0669812269680594,1,-0.4200000000000017,2.1000000000000014,1,0,0,0
2007-02-08,0.1000000000000014,2.009999999999998,0.1390751199999997,0.7889999999999873,0.0930000000000035,0.1199999999999992,0.9407000000000068,-2.7999999999992724,-518.0,106.4989999999998,59.0,-0.0099999999999997,0.0099999999999997,-1.1599999999999966,-0.8200000000000003,1.3351479318787096,1.553923641692387,58.824,54.96999999999999,1.0701109696197928,1,2.4099999999999966,5.809999999999995,1,0,0,0
2007-02-09,-2.1000000000000014,0.1000000000000014,0.1390751199999997,0.7889999999999873,-0.1093000000000046,0.6600000000000001,0.9407000000000068,-2.7999999999992724,-589.0,106.4989999999998,33.0,0.0599999999999996,0.0099999999999997,2.009999999999998,1.6599999999999966,1.1621101496846145,1.4555696117798158,58.99400000000001,55.36750000000001,1.0654987131439924,1,0.8500000000000014,7.950000000000003,1,0,0,1
2007-02-12,1.2199999999999989,-2.1000000000000014,0.1390751199999997,0.7889999999999873,0.2332999999999998,0.5099999999999998,0.9407000000000068,-2.7999999999992724,-589.0,106.4989999999998,33.0,0.0099999999999997,0.0099999999999997,0.1000000000000014,-0.3200000000000003,1.5557249114158966,1.5486938469494058,58.80800000000001,55.6075,1.0575551859011825,1,-0.9299999999999996,4.799999999999997,1,0,1,0
2007-02-13,-0.9799999999999968,1.2199999999999989,0.1390751199999997,0.7889999999999873,-0.2346000000000003,-1.2699999999999996,0.9407000000000068,-2.7999999999992724,-589.0,106.4989999999998,33.0,0.0200000000000004,0.0099999999999997,-2.1000000000000014,0.2199999999999988,1.6802618843501742,1.4905840430762989,58.82199999999999,55.995000000000005,1.0504866505938026,1,0.0700000000000002,7.75,1,0,0,0
2007-02-14,-0.0799999999999983,-0.9799999999999968,0.1390751199999997,0.7889999999999873,-0.4283999999999963,-0.1099999999999994,0.9407000000000068,-2.7999999999992724,-589.0,106.4989999999998,33.0,-0.08,0.0099999999999997,1.2199999999999989,-1.1599999999999966,1.650484777269999,1.511518929317199,58.87199999999999,56.28000000000001,1.0460554371002129,1,0.25,5.700000000000003,1,0,0,0
2007-02-15,1.4600000000000009,-0.0799999999999983,0.1390751199999997,0.7889999999999873,-0.119100000000003,-0.0099999999999997,0.9407000000000068,-2.7999999999992724,-589.0,106.4989999999998,33.0,-0.04,0.0099999999999997,-0.9799999999999968,2.009999999999998,1.2447971722332924,1.4343620441451352,58.504,56.6505,1.03271815782738,1,-1.8399999999999963,7.410000000000004,1,0,0,0
2007-02-16,-1.0600000000000025,1.4600000000000009,0.1390751199999997,0.7889999999999873,0.005200000000002,-0.200000000000001,0.9407000000000068,-2.7999999999992724,3694.0,106.4989999999998,7.0,-0.0099999999999997,0.0099999999999997,-0.0799999999999983,0.1000000000000014,1.49588769631948,1.433960287198763,58.408,57.020500000000006,1.0243333537938109,1,-0.4799999999999969,7.400000000000006,1,0,0,1
2007-02-20,1.0799999999999983,-1.0600000000000025,0.1390751199999997,0.7889999999999873,0.1569999999999964,0.2200000000000006,0.9407000000000068,-2.7999999999992724,3694.0,106.4989999999998,7.0,-0.0100000000000006,0.0099999999999997,1.4600000000000009,-2.1000000000000014,1.1882423995128268,1.443207228800895,58.52,57.38099999999999,1.0198497760582772,1,0.5600000000000023,7.210000000000001,1,0,0,0
2007-02-21,0.8800000000000026,1.0799999999999983,0.1390751199999997,0.7889999999999873,-0.0510000000000019,-0.0400000000000009,0.9407000000000068,-2.7999999999992724,3694.0,106.4989999999998,7.0,0.0100000000000006,0.0099999999999997,-1.0600000000000025,1.2199999999999989,1.1568405248779974,1.365235568645477,58.604,57.6705,1.0161867852714992,1,0.4200000000000017,5.789999999999999,1,0,0,0
2007-02-22,0.0,0.8800000000000026,0.1390751199999997,0.7889999999999873,-0.0039999999999906,-0.0199999999999995,0.9407000000000068,-2.7999999999992724,3694.0,106.4989999999998,7.0,0.04,0.0099999999999997,1.0799999999999983,-0.9799999999999968,1.0201372456684457,1.369654585729748,59.06,57.9725,1.0187588943033334,1,2.280000000000001,6.039999999999999,1,0,0,0
2007-02-23,1.1299999999999957,0.0,0.1390751199999997,0.7889999999999873,-0.0904000000000024,0.4000000000000003,0.9407000000000068,-2.7999999999992724,1421.0,106.4989999999998,-38.0,-0.0500000000000007,0.0099999999999997,0.8800000000000026,-0.0799999999999983,1.0102078993949726,1.3494539831471024,59.532,58.312,1.020921937165592,1,2.359999999999999,6.789999999999999,1,0,0,1
2007-02-26,0.0500000000000042,1.1299999999999957,0.1390751199999997,0.7889999999999873,0.0524999999999948,0.5700000000000003,0.9407000000000068,-2.7999999999992724,1421.0,106.4989999999998,-38.0,-0.0499999999999998,0.0099999999999997,0.0,1.4600000000000009,0.9376993121464904,1.3137222128865675,59.938,58.6135,1.0225971832427685,1,2.029999999999994,6.029999999999994,1,0,1,0
2007-02-27,0.3200000000000003,0.0500000000000042,0.1390751199999997,0.7889999999999873,-0.1397999999999939,7.159999999999998,0.9407000000000068,-2.7999999999992724,1421.0,106.4989999999998,-38.0,-0.1299999999999999,0.0099999999999997,1.1299999999999957,-1.0600000000000025,0.5586322582880427,1.2557232137193626,60.565999999999995,58.986,1.026786017020988,1,3.140000000000001,7.450000000000003,1,0,0,0
2007-02-28,0.1899999999999977,0.3200000000000003,0.1390751199999997,0.7889999999999873,0.1503000000000014,-2.889999999999999,0.9407000000000068,-2.7999999999992724,1421.0,106.4989999999998,-38.0,0.0599999999999996,0.0099999999999997,0.0500000000000042,1.0799999999999983,0.505796401727018,1.0903638938687537,61.04200000000001,59.2235,1.030705716480789,1,2.3800000000000026,4.75,1,0,0,0
2007-03-01,-0.3900000000000005,0.1899999999999977,-0.2621645099999998,1.0620000000000118,0.0972000000000008,0.4000000000000003,0.1794000000000011,12.5,1421.0,101.9690000000046,-38.0,0.0,0.0,0.3200000000000003,0.8800000000000026,0.460076080664925,1.06947109407063,61.379999999999995,59.41350000000001,1.0330985382110125,1,1.6899999999999975,3.799999999999997,1,0,0,0
2007-03-02,-1.5300000000000011,-0.3900000000000005,-0.2621645099999998,1.0620000000000118,0.033299999999997,2.789999999999999,0.1794000000000011,12.5,-4897.0,101.9690000000046,-18.0,-0.04,0.0,0.1899999999999977,0.0,0.5549774770204632,1.0522821064614498,61.64,59.625,1.0337945492662477,1,1.2999999999999972,4.229999999999997,1,0,0,1
2007-03-05,0.6099999999999994,-1.5300000000000011,-0.2621645099999998,1.0620000000000118,0.3024999999999949,1.0199999999999996,0.1794000000000011,12.5,-4897.0,101.9690000000046,-18.0,-0.0099999999999997,0.0,-0.3900000000000005,1.1299999999999957,0.7523430068791773,1.0628789107642356,61.367999999999995,59.677,1.0283358747926337,1,-1.3599999999999994,1.0399999999999991,1,0,1,0
2007-03-06,1.1900000000000048,0.6099999999999994,-0.2621645099999998,1.0620000000000118,-0.1593000000000017,-3.669999999999998,0.1794000000000011,12.5,-4897.0,101.9690000000046,-18.0,0.0200000000000004,0.0,-1.5300000000000011,0.0500000000000042,0.8478797084492594,1.0660861770242145,61.208000000000006,59.7755,1.0239646677986802,1,-0.8000000000000043,1.9699999999999989,1,0,0,0
2007-03-07,-0.2199999999999988,1.1900000000000048,-0.2621645099999998,1.0620000000000118,-0.0564999999999997,-0.7200000000000006,0.1794000000000011,12.5,-4897.0,101.9690000000046,-18.0,-0.0300000000000002,0.0,0.6099999999999994,0.3200000000000003,1.0387877550298734,1.093613517800411,61.222,59.9225,1.0216863448621136,1,0.0700000000000002,2.940000000000005,1,0,0,0
2007-03-08,-1.5700000000000005,-0.2199999999999988,-0.2621645099999998,1.0620000000000118,0.1173000000000001,-0.9500000000000012,0.1794000000000011,12.5,-4897.0,101.9690000000046,-18.0,0.0099999999999997,0.0,1.1900000000000048,0.1899999999999977,1.0376030069347355,1.0539669424557272,61.154,60.11650000000001,1.0172581570783394,1,-0.3399999999999963,3.8800000000000026,1,0,0,0
2007-03-09,-1.1200000000000043,-1.5700000000000005,-0.2621645099999998,1.0620000000000118,-0.1171999999999968,-0.1999999999999993,0.1794000000000011,12.5,1180.0,101.9690000000046,-49.0,0.08,0.0,-0.2199999999999988,-0.3900000000000005,1.243012469768508,1.0331123136579003,60.85,60.1315,1.0119488121866242,1,-1.519999999999996,0.3000000000000042,1,0,0,1
2007-03-12,-0.9099999999999966,-1.1200000000000043,-0.2621645099999998,1.0620000000000118,-0.154600000000002,-0.0999999999999996,0.1794000000000011,12.5,1180.0,101.9690000000046,-49.0,-0.0300000000000002,0.0,-1.5700000000000005,-1.5300000000000011,1.1521154456043052,1.0634026815641835,60.628,60.0855,1.0090288006257748,1,-1.1099999999999994,-0.9200000000000016,1,0,1,0
2007-03-13,0.1199999999999974,-0.9099999999999966,-0.2621645099999998,1.0620000000000118,-0.081000000000003,4.139999999999999,0.1794000000000011,12.5,1180.0,101.9690000000046,-49.0,-0.0599999999999996,0.0,-1.1200000000000043,0.6099999999999994,1.0756997722413102,0.9717714426973588,60.102,60.099,1.0000499176359006,1,-2.6299999999999955,0.2700000000000031,1,0,0,0
2007-03-14,-0.6299999999999955,0.1199999999999974,-0.2621645099999998,1.0620000000000118,0.0555999999999983,-0.8599999999999994,0.1794000000000011,12.5,1180.0,101.9690000000046,-49.0,0.0300000000000002,0.0,-0.9099999999999966,1.1900000000000048,0.6841417981676029,0.9301288818449336,59.362,60.05749999999999,0.9884194313782628,0,-3.700000000000003,-0.8299999999999983,1,0,0,0
2007-03-15,-0.4600000000000008,-0.6299999999999955,-0.2621645099999998,1.0620000000000118,-0.0282999999999873,-0.8399999999999999,0.1794000000000011,12.5,1180.0,101.9690000000046,-49.0,0.0099999999999997,0.0,0.1199999999999974,-0.2199999999999988,0.6285459410417038,0.9147067404652888,58.54,60.03349999999999,0.9751222234252545,0,-4.109999999999999,-0.4799999999999969,1,0,0,0
2007-03-16,-0.4100000000000037,-0.4600000000000008,-0.2621645099999998,1.0620000000000118,-0.2069000000000045,0.3599999999999994,0.1794000000000011,12.5,3924.0,101.9690000000046,17.0,0.0099999999999997,0.0,-0.6299999999999955,-1.5700000000000005,0.4757625458146119,0.9198632621496702,57.94,59.99050000000001,0.9658195881014492,0,-3.0,-0.8599999999999994,1,0,0,1
2007-03-19,-0.240000000000002,-0.4100000000000037,-0.2621645099999998,1.0620000000000118,0.0655000000000001,-2.1999999999999993,0.1794000000000011,12.5,3924.0,101.9690000000046,17.0,0.0300000000000002,0.0,-0.4600000000000008,-1.1200000000000043,0.3775844276449959,0.8515513706419046,57.48199999999999,59.854,0.9603702342366424,0,-2.289999999999999,-2.730000000000004,1,0,1,0
