date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday
2012-09-14,-2.4299999999999926,-0.16925714,231.015,90.1436,14.51,97.381,11703.2,341008.0,34833.6038577,6277.0,1.61,1.88,0.14,1.2800000000000011,0.8299999999999983,0.5099313679310218,0.7564139774377171,97.56199999999998,96.3025,1.0130785805145244,1,2.530000000000001,3.280000000000001,0,0,0,1
2012-09-17,-1.2600000000000051,-0.16925714,231.015,90.2837,14.59,97.381,11703.2,341008.0,34833.6038577,6277.0,1.6,1.85,0.14,0.6400000000000006,0.1099999999999994,1.4329235848432382,0.9510463766432756,97.56,96.328,1.0127896354123411,1,-0.0099999999999909,0.5100000000000051,0,0,1,0
2012-09-18,-3.280000000000001,-0.16925714,231.015,90.5029,14.18,97.381,11703.2,341008.0,34833.6038577,6277.0,1.57,1.82,0.14,-2.4299999999999926,0.5100000000000051,1.4922231736573452,0.9935205875545434,97.204,96.289,1.00950264308488,1,-1.7800000000000011,-0.7800000000000011,0,0,0,0
2012-09-19,0.1700000000000017,-0.16925714,231.015,90.4646,13.88,97.381,11703.2,341008.0,34833.6038577,6277.0,1.52,1.79,0.14,-1.2600000000000051,-0.0100000000000051,1.949256268426501,1.21880398665853,96.194,96.06,1.0013949614824067,1,-5.049999999999997,-4.579999999999998,0,0,0,0
2012-09-20,0.5,-0.16925714,231.015,90.7631,14.07,97.381,11703.2,341008.0,34833.6038577,6277.0,1.53,1.8,0.14,-3.280000000000001,1.2800000000000011,1.665854135271155,1.2152144060335888,94.962,95.8225,0.9910198544183254,0,-6.159999999999997,-4.75,0,0,0,0
2012-09-21,-0.9599999999999936,-0.16925714,231.015,90.5342,13.98,97.381,11703.2,338562.0,34833.6038577,6509.0,1.5,1.77,0.14,0.1700000000000017,0.6400000000000006,1.627252285295678,1.2112250214685825,93.702,95.661,0.9795214350675824,0,-6.299999999999997,-3.230000000000004,0,0,0,1
2012-09-24,-0.6100000000000136,-0.16925714,231.015,90.8263,14.15,97.381,11703.2,338562.0,34833.6038577,6509.0,1.47,1.74,0.14,0.5,-2.4299999999999926,1.49002684539575,1.2240764510008049,92.736,95.456,0.9715051961112976,0,-4.829999999999998,-4.099999999999994,0,0,1,0
2012-09-25,-1.1499999999999917,-0.16925714,231.015,90.6074,15.43,97.381,11703.2,338562.0,34833.6038577,6509.0,1.43,1.7,0.14,-0.9599999999999936,-1.2600000000000051,1.4863142332629418,1.2274246680711054,91.9,95.2325,0.9650066941432812,0,-4.180000000000007,-4.470000000000013,0,0,0,0
2012-09-26,1.9699999999999989,-0.16925714,231.015,91.0028,16.81,97.381,11703.2,338562.0,34833.6038577,6509.0,1.38,1.64,0.14,-0.6100000000000136,-3.280000000000001,0.7166937979360513,1.2211638107279337,91.49,94.9135,0.9639303154977956,0,-2.049999999999997,-6.3799999999999955,0,0,0,0
2012-09-27,0.2900000000000062,-0.16925714,231.015,90.7538,14.84,97.381,11703.2,338562.0,34833.6038577,6509.0,1.41,1.66,0.14,-1.1499999999999917,0.1700000000000017,1.2975553938079092,1.3170560272620744,91.44,94.733,0.9652391458098024,0,-0.25,-3.609999999999999,0,0,0,0
2012-09-28,0.2599999999999909,-0.16925714,231.015,90.8342,15.73,97.381,11703.2,338080.0,34833.6038577,6520.0,1.42,1.65,0.14,1.9699999999999989,0.5,1.2785616919022718,1.310011149008399,91.348,94.6115,0.9655063073727824,0,-0.4599999999999937,-2.4299999999999926,0,0,0,1
2012-10-01,-0.5600000000000023,-0.09317224,231.638,90.7011,16.32,97.7193,11702.3,338080.0,34332.6038577,6520.0,1.39,1.64,0.16,0.2900000000000062,-0.9599999999999936,1.1844492390980716,1.2289844973541495,91.5,94.41,0.969176993962504,0,0.7599999999999909,-4.030000000000001,0,0,1,0
2012-10-02,-3.6899999999999977,-0.09317224,231.638,90.644,15.71,97.7193,11702.3,338080.0,34332.6038577,6520.0,1.41,1.64,0.16,0.2599999999999909,-0.6100000000000136,1.176592537797175,1.212822284894548,91.662,94.237,0.9726752761654128,0,0.8100000000000023,-3.460000000000008,0,0,0,0
2012-10-03,3.5,-0.09317224,231.638,90.8726,15.43,97.7193,11702.3,338080.0,34332.6038577,6520.0,1.41,1.64,0.16,-0.5600000000000023,-1.1499999999999917,2.083489860786464,1.4433874630261418,91.316,93.878,0.9727092609557084,0,-1.730000000000004,-7.180000000000007,0,0,0,0
2012-10-04,-1.8199999999999932,-0.09317224,231.638,90.4932,14.55,97.7193,11702.3,338080.0,34332.6038577,6520.0,1.47,1.7,0.16,-3.6899999999999977,1.9699999999999989,2.565316744575609,1.6797696427283024,91.276,93.6835,0.9743017713898392,0,-0.2000000000000028,-3.890000000000001,0,0,0,0
2012-10-05,-0.4399999999999977,-0.09317224,231.638,90.2851,14.33,97.7193,11702.3,339592.0,34332.6038577,6598.0,1.48,1.75,0.16,3.5,0.2900000000000062,2.66891738350965,1.6991084349399834,90.814,93.3565,0.9727656885166002,0,-2.3100000000000023,-6.539999999999992,0,0,0,1
2012-10-08,2.989999999999995,-0.09317224,231.638,90.2851,15.11,97.7193,11702.3,339592.0,34332.6038577,6598.0,1.48,1.75,0.16,-1.8199999999999932,0.2599999999999909,2.6397765056913434,1.6961115746566318,90.212,93.002,0.9700006451474162,0,-3.009999999999991,-7.089999999999989,0,0,1,0
2012-10-09,-1.1800000000000068,-0.09317224,231.638,90.8703,16.37,97.7193,11702.3,339592.0,34332.6038577,6598.0,1.49,1.74,0.16,-0.4399999999999977,-0.5600000000000023,3.0924860549402617,1.846617034927436,90.32,92.7715,0.9735748586581008,0,0.5400000000000063,-4.609999999999999,0,0,0,0
2012-10-10,0.9500000000000028,-0.09317224,231.638,90.883,16.29,97.7193,11702.3,339592.0,34332.6038577,6598.0,1.45,1.72,0.16,2.989999999999995,-3.6899999999999977,2.4610973162392407,1.8577629444831552,90.93,92.4825,0.9832130403049224,0,3.049999999999997,-5.780000000000001,0,0,0,0
2012-10-11,-0.3599999999999994,-0.09317224,231.638,90.7437,15.59,97.7193,11702.3,339592.0,34332.6038577,6598.0,1.42,1.7,0.16,-1.1800000000000068,3.5,1.91644201581994,1.8445124159602628,91.03,92.177,0.9875565488136956,0,0.5,-6.109999999999999,0,0,0,0
2012-10-12,0.0100000000000051,-0.09317224,231.638,90.6833,16.14,97.7193,11702.3,342452.0,34332.6038577,6606.0,1.42,1.69,0.16,0.9500000000000028,-1.8199999999999932,1.6423976376018083,1.8310378851465887,91.422,91.8215,0.9956491671340588,0,1.9599999999999935,-7.109999999999999,0,0,0,1
2012-10-15,0.2299999999999897,-0.09317224,231.638,90.6409,15.27,97.7193,11702.3,342452.0,34332.6038577,6606.0,1.43,1.7,0.16,-0.3599999999999994,-0.4399999999999977,1.5971130204215358,1.765661572746508,91.904,91.588,1.003450233655064,1,2.4099999999999966,-4.670000000000002,0,0,1,0
2012-10-16,-0.0299999999999869,-0.09317224,231.638,90.5583,15.22,97.7193,11702.3,342452.0,34332.6038577,6606.0,1.48,1.75,0.16,0.0100000000000051,2.989999999999995,0.7831028029575734,1.7514472211348648,91.834,91.429,1.0044296667359371,1,-0.3500000000000085,-3.180000000000007,0,0,0,0
2012-10-17,-0.0400000000000062,-0.09317224,231.638,90.2309,15.07,97.7193,11702.3,342452.0,34332.6038577,6606.0,1.53,1.83,0.16,0.2299999999999897,-1.1800000000000068,0.4893873721296887,1.589962842995159,91.994,91.4325,1.0061411423727886,1,0.8000000000000114,0.0700000000000073,0,0,0,0
2012-10-18,-2.0,-0.09317224,231.638,90.3804,15.03,97.7193,11702.3,342452.0,34332.6038577,6606.0,1.57,1.86,0.16,-0.0299999999999869,0.9500000000000028,0.2108791122894888,1.589498762437222,91.956,91.4255,1.0058025386790337,1,-0.1899999999999977,-0.1400000000000005,0,0,0,0
2012-10-19,-1.7000000000000028,-0.09317224,231.638,90.8107,17.06,97.7193,11702.3,348348.0,34332.6038577,6610.0,1.49,1.79,0.16,-0.0400000000000062,-0.3599999999999994,0.9200163042033572,1.644866335954956,91.59,91.2935,1.00324776681801,1,-1.8299999999999983,-2.640000000000001,0,0,0,1
2012-10-22,-1.6499999999999917,-0.09317224,231.638,90.7911,16.62,97.7193,11702.3,348348.0,34332.6038577,6610.0,1.51,1.83,0.16,-2.0,0.0100000000000051,1.0534562164608483,1.6725615400526064,90.882,91.1245,0.997338805699894,0,-3.5400000000000063,-3.3800000000000097,0,0,1,0
2012-10-23,-1.2600000000000051,-0.09317224,231.638,91.0945,18.83,97.7193,11702.3,348348.0,34332.6038577,6610.0,1.5,1.79,0.16,-1.7000000000000028,0.2299999999999897,0.966917783474898,1.7028857859527708,89.798,90.9035,0.987838752083253,0,-5.4199999999999875,-4.4199999999999875,0,0,0,0
2012-10-24,0.2000000000000028,-0.09317224,231.638,91.1275,18.33,97.7193,11702.3,348348.0,34332.6038577,6610.0,1.51,1.8,0.16,-1.6499999999999917,-0.0299999999999869,0.7676587783644524,1.7062185798148053,88.46799999999999,90.677,0.9756388058713896,0,-6.650000000000006,-4.530000000000001,0,0,0,0
