date,headline,url,keyword,source
2015-05-13,"Dollar declines, gold up after soft U.S. data",https://news.google.com/rss/articles/CBMinwFBVV95cUxNOVhFTDNsY0RQSTEzX2kwRWVfQ2Y3U1huZTJOOExueFE3Q3RGYXY4S1VBNWQ3X0lXQlIwcHVIdnktOHZhdi03bndzR0NrZF9BY0VPanY0VUkzMDNkYzZLVzYtUWJXMGRvekVvNllURGR6eWRUQkNkaFhYZVMzd2xqcV8yQ3YyLWQtd1puSEJXbEFUcHh4NmpyRnd0Ml9VMGs?oc=5,brent,Reuters
2015-05-11,Uneasy return,https://news.google.com/rss/articles/CBMiX0FVX3lxTE80eGVkR250UDFaYTd3REgtMkxodk5KdXRwaEhOaTJ4ZEpYSGJuRVlKM0NIVjdJbVFEREE5ajExX19VTnozSTVyQWJXOGg4bFhfOW9QNWxUQnU4TzVqSkpZ?oc=5,brent,Reuters
2015-05-11,Not a rose garden,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBoTVp0ZUxfZTZSMzRRN2FNNlNvemNwTGZUV3JxaGR4bTdGNGczOVFZT2ktRnVjTU1fSnlNZHUwendrZGxHbGlSM2lPYzV1VGNST3ZVS01EeG5CeF9sWXFtcmtIN3U?oc=5,brent,Reuters
2015-05-06,Isle landers,https://news.google.com/rss/articles/CBMiXkFVX3lxTE40a2VlYTB5M0R5Vzc0c2tHcDFTRG9Rc3VnV2s5R1JoSkpCczMxVHpXSnNhelhsU2pmb3NjMEFoelc0WHNyR0tkc2NPMjJEZWNEM0Q3RGtmMF9fMnFMQkE?oc=5,brent,Reuters
2015-05-05,Battleground Berlin,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9IOTgzOEkzYUgxd2pHZ21CNFRsZ3B5XzY4QlcxZTdCaF9ENGJBQWQtM3ZVSEZBUzFGZktGZ3J2bWtIeTh1RlJ4NXJGeWtRdHFvZnFHU1NRQmdza2dGbkxiRFI5RmZaUVk?oc=5,brent,Reuters
2015-05-04,Bangkok's Ghost Tower,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9UYVlKUy1wVkxmaFZ0SXBlNVBaSHBnd0tldTdwUXc5REVCTm5HWDAxbWk5QWQzc0hCVkxRQ3c3bzZDNzhFQ2dCRUZlNjhDSU5HcDVzeDJBSzZWREhKZVRPZEZTUUw3Q3hZ?oc=5,brent,Reuters
2015-05-04,Raining ash,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBCVlA3OXNleDhXNXVVMXEyRDB3dW5sUm5qWnJ4YjFoYzRHX3pNQjE5VjRKLUZZVmtkQzJ1UUs5blV4RDQxdUdwNVZUY2FJaGZ0cVQ4SUlRR1BTZmMy?oc=5,brent,Reuters
2015-04-30,Women wage war on Islamic State,https://news.google.com/rss/articles/CBMid0FVX3lxTFB3MzBfcHhZT29NcDZTaUJycFRlRGJLbGtENFpyY2FKMFgyME9Qa3FyakphVzV3eVAzZGFRVm01cWd1SV9aeUxWTmp2bElGOTY1QktOZUtiRWpKQkdmc2U0elNrTXZUZGh2MDRwWXAtdk1CUWhGODJB?oc=5,brent,Reuters
2015-04-30,"""Operation Babylift""",https://news.google.com/rss/articles/CBMiZkFVX3lxTE96SThfcEQ1OWg5c0RSQzBnOUF0dXZhdFNYS0FGdWFjVmg0V2NqQjFDaXdJSFZ5NHpBN3dzajJGY3N4SlBCdUtQS0t6TldaLWdrUEkyLUpiQk9WSU1ySGNWMjJSdmhtQQ?oc=5,brent,Reuters
2015-04-29,Shares fall on U.S. GDP data; dollar pares losses after Fed,https://news.google.com/rss/articles/CBMisgFBVV95cUxPV3N1b0NybEQyNHl6TnJicW9kaGN4b0t6QkZGMHdZaENtMXdEdmdnUm5wekdFVnRFeFJjUFZGSk0yd1hUNXZHRkRLYzNuUndrOEY4blRUcTNWRmZ5dXh0ZlVabUg0dXdraVJ2b3hVN09jTTFjcHlOb0hVS1lhUFI0R3hLcEpiSU9FblZ3aUppSkZmdy1wU0RiaVBlUXlLRktMNWVTZXpvU29EZTBPcjJSSHZR?oc=5,brent,Reuters
2015-04-27,Earthquake in Nepal,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9xYnlDQlYxLXMzYWdwUVVSNDhKMnl6NTl5Sl9wUmR1XzFFbW1oMkxpSzdLenhScVBpU2ZDVmdsNmdTMmtWb0VINmtyRkd1VzNIcUJ2TzdfNDFvbFJKVXRZdGlxa2J0c1U?oc=5,brent,Reuters
2015-04-21,"Kazakh leader to extend long rule, promises stability",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNaUthWWthMVloRFU3ZjlkWjBVeGJVYUs0bHpZbVczZjlnbi16UHB0RkhFcDhJZ1lLY0loLU02d1Rpb0ZzS1d0RlRJTzlGNDlmZjVnZnR6S2hvSzFsbDZPTFB1TmU1RDdNeHRsYjh1RlVJSUFQSXFZTUthQW42TXc3QmUwOUZrUHg4bTJNNXBTNVJrTHNXVEYxTGZVT09seUxmbFI5cE12RDQ?oc=5,brent,Reuters
2015-04-16,S.Korea's Mirae Asset Life Insurance seeks exchange approval for IPO,https://news.google.com/rss/articles/CBMivgFBVV95cUxPbGswOU9VcXdxN2JnYXZhcDJEU2hfVUliUVZJUW1ESEFyMWdXaVJEM3Z5YnpGTll2Z1J2TXUzdWdNTGk0Yml4UmxlT09rci1wWlUyMkF5SGJLWFBNWDZKY0VZQVBXUG5naWs0cFU2aFZLSzl1ZmkzeERUaU9EUy11b0xld0Frc2E1XzFqWTdUcmNuSkVGazJYdlZaSWRJbnBUcGg1SFFJVlQ4dk0wNVNycDZxZm9QVVJ2ODVWOGZn?oc=5,brent,Reuters
2015-04-08,"U.S. crude oil stocks surge 11 million barrels, biggest rise since 2001",https://news.google.com/rss/articles/CBMivgFBVV95cUxPcnExbElHZ1VYLTdCcWV6WGt2MnBMY1pLVUNQZTVkN1Z1bzJ4Q2V1Q0Etekw0Q1M4Wk0wLUJiRFRYOEo4RUZDc3pxZ2dOZGVac3EyZlVwbG8wUUY5cmRzNW44cjdlcTh1YnR4aGJOd19kM2dDZE5OSlIzd1pzbWhEcG1peGp0eno0dGREeVhFYmtGVEk4VVZCeTZRLXVHallBdTR5dE0zMjB6YlBiU25LWlJsMThsZzVLUTYyUE13?oc=5,brent,Reuters
2015-04-08,Shell challenges Exxon dominance with $70 billion bid for BG,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNUzh1TmtvWkhpanFoQ004TVpHR2loNnFPRDRVRl83eXlPWGdZSlUtenhESTF5cUxmd014bmpFX2QyRjVUMVpxYkFCQ3JQajd5SmJjT1hVQzdqdUlVWUQzTUxMTVhveHZDb3FjUEl6TXhCMXF5eVR2NnluVHB2Z3U1TFpCQVI4M3dpdGZEdnIwOVcxOHlHcmpoMGpIeHZHektQYVlzNjUxRGdGcXc2QXMwaGhQQU0wNXZoOElN?oc=5,brent,Reuters
2015-04-06,"Asia up after dismal U.S. jobs data, dollar pressured",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPYjVOa1JHejh1eUdWWWtVTjhFSWUzNDQzaXVGc2toRG1GSTBFbThuMl94LWwwV21YSWx0Y1dRbkd0UzVhaXpVLXc4X29LeEloS1FqQ3JvaFFhaUkwSjFtOW1vU3VqVXZlSUE3RUdDVTBhSEF1ckFTLXpvenRhbVlzTlE4VGR2eTRxNUdvQkYtdHZCazdjQVpybE1heXAzV2FlVzFOeG1xMUlydw?oc=5,brent,Reuters
2015-03-30,Ayala unit says to bid for $3.8 bln Philippines railway contract,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOaUs4VVZXdzZDZ3NwOHhDN0tyZzllaHdYTlB2bUJ2MG13RnlCaU9rd0pqdS0xSE0wYTRYMXZ4OWU1TzZkSk15Q3lYRHhCUU9MNl9XaWVaelhKRU5ySTQ4U0RoMUVTRkoyRjZmVnZOTnU5WHVqWWtvNGp3Z01HSUxXS2xGb1o5V0E4cjhEeURwS1FYamh5Z25ZNGhUMXhVOXBEZG56OTJHTktoTllzZkszM013YmVxLVJH?oc=5,brent,Reuters
2015-03-29,Box office: 'Home’ trumps expectations with $54 million debut,https://news.google.com/rss/articles/CBMitAFBVV95cUxNaXNENzd3SGVwV0tDZkhIYWNnZVhqRWY2cjNBS0RySDU4NFhQLUVJWTVGT0tQNERPZUttVVp5am5KbVBqSDd0R08tQzNFblpSTHdFSjJkMnVXOXNmRHBPaGNmLTBSa0llX0l5TE1UeTl1UEpsMG5iTC1WNnF3bGtDblYzZWhYaUFlM21NY3BUTFhkYmdUakdzNUFMNDA4U0JNdzdsaHFRVzZBYVpJQkhOXzYxZkg?oc=5,brent,Reuters
2015-03-26,Iraq oil minister sees $70 crude by end 2015,https://news.google.com/rss/articles/CBMicEFVX3lxTFBlaVd0U05pa2dleV9lQXJyVHVSSzRGOUlZSzFlVTAwbzN1OEVVRUxKYmdFNkJoczhiSmdWLTJ3MERDdUZ6Ny1GQnpWVnJNN3l5eDdyend1cFZjaFFQTDhOd1h4OExYemN4WnUxdFFEbjA?oc=5,brent,Reuters
2015-03-22,"Box Office: ‘Insurgent’ tops with $54 million, 'Gunman’ flops",https://news.google.com/rss/articles/CBMisAFBVV95cUxOV01YNklnN3JMTFFoLUk2UkNlTThfRVJqR05PT2NKVDRDSTl5Zm1mWXVNWnZVdWR5YkNBM2NsZEc0QzZ0SHdnQkp1dXZ5MkJvbXVLdEZ1Y2JzZUx4WlU3T3ZGWVMweHZSSXI2TkZvUFVKZndJamdBNkkyOHZXQkgzNFRRblM1Z29GNU1fcDJHaURrWlhGRm5Ma3RGaXR6aF9RdTdNNk91VHdTYkhMRWVsRg?oc=5,brent,Reuters
2015-03-18,Fed should be delicate in raising rates -Bridgewater's Dalio,https://news.google.com/rss/articles/CBMiswFBVV95cUxOZGRVeF9aSmYxUTBheURCX3ItdXRhR1ZDRFZ2SmRzcVk0NF81VG1VTWE1dGNpWkRvRlBkYUdjVkhPd0dtaWpsTWZWVEM4cjRPZC10THB2N1hXMlpyNWxmNUMxdFVWQXlPNUFRbnBYRkZ1andObUNZdFlUcUpuQTFTdDNVZGhGclo1RVI0WEVuYXBJYVUyT2psbHBKTTI1THFSRExCYnZocTlva19XX1ZUT042Zw?oc=5,brent,Reuters
2015-03-12,"South African rates likely to rise in fourth quarter, earlier than thought: Reuters poll",https://news.google.com/rss/articles/CBMizwFBVV95cUxNU0I0ZVAxaF8xZkZqcU1QN0FhM18zdGdLZ3VfR0c3OGFUQWY2ZmhvajNmSmJ5OHpGRHdFdl9Oa0dsYVo1UjJGdHAwNlliMkZWNHFsbHFXTGRveDI0YkpFaFVYaXRHTVF5cGpvOFNJRGsyeVhyS1pTVmNqLW1ZQnVZeWxHT3E0WEdCb0VNYU5jVnZhYjF3aWZvT1REQjg1aWtkampNQ082bkZkOTlRN0ZSQWhmN0FUdFRKYzNJOVBnN0k4eVF0ZmxrcUdueFdrUGc?oc=5,brent,Reuters
2015-03-08,U.S. crude prices to drop to $40 a barrel as inventories rise - Goldman,https://news.google.com/rss/articles/CBMivwFBVV95cUxQOTdpUks1V2h5SjdST0JoUFpsYTZJZUZwd1JRM1hhUUJzQW0yUTRDRURJRW5kOGd2N3QwTVUteEZGaFFvel9SdkpFZy1JOUxoWGZsTFNDWWVEMFgya1hUWkNGRXFDZU1DUmpfT2g1RlowU3ByWmprUGM5QlVFSHBLdUxtdnhMRWdQZGVLMnBJNHN4Q2J3VUYzUGJxakJHd1BPRFpzMVEyV0xHME5kSVpnZkVYX01HRWF6bHVQZloyRQ?oc=5,brent,Reuters
2015-02-23,"Asia shares inch ahead, hostage to Fed outlook",https://news.google.com/rss/articles/CBMiygFBVV95cUxQNUM0bkQwQm1FVV9UQThkWlpCaXgyX2ZFS2RZNmk1cDBmY0wtRlpvZ0ZLVUY0YzNhYnpVSlhSeUQya19sUERmc0V5RFpZdEVPSkNkTlFKeWpnaHNtblJhNVk3dGpBcjZ3dW9nekdZeGVpM3gzY0hzVW96cDZVUDBQRktYYXVwdk01SnRtU3hJUmVMX3pDUUdrR1VBZlJVSE4zQlgxaWlEZ3BaZVVLUWpjMkFtdEFwLVNPN0dkdmFER2RDN2FzWnAtUUF3?oc=5,brent,Reuters
2015-02-23,"Wall St to slip at open after Dow, S&P hit records",https://news.google.com/rss/articles/CBMipwFBVV95cUxPNmJJb203Yk5peXkzUEZtMWwwbDI5OEJLdThVU29OQVBndWxDRGpzMXdXb2lHYkx2TFEzRHVjc1ZjNF85aWVOQmx6VHdSdkhwLXZPZFhGeE9QZDF6V05pbndmR3JqTWVMbnFnN2U0OEdwX25TZGNsc0l2cC1mV01tbHVjaFR4ZVJrVS0xVmVCY3RuWXhUX2hOaXRUdVN1UzJOcVVSMFducw?oc=5,brent,Reuters
2015-02-18,"MIDEAST STOCKS-Gulf markets edge down on weak oil, earnings",https://news.google.com/rss/articles/CBMieEFVX3lxTE5mVVliRGE4cUZfWndjME16X1BYN1J0V2JQekxUV051R3lYYUUzLURrWUdZeEJ0TmJ5ZWhzVG5JYzFscjVXaEpwRklzYWtyZGxuai1uMTIzQVhTNWFqaWUtQ3RrX1NwSW4xb3ROZjBMeTJEcEhmalo3bw?oc=5,brent,Reuters
2015-02-18,"Actavis to take Allergan name, reflecting brand-drug focus",https://news.google.com/rss/articles/CBMiswFBVV95cUxNZmYyWFA1RU8zRHRQbmExRTRhY3FpMUpaUkliNTFRZm9iR0lDU2E2UGNkYjVzUFNDamxTdk5fOVF4YTFqRDhaejgtXzZNMUl2S0daY2Z2ZjkwR1hZLUEyT1FlU2tDbmFwTHJISVlJSzhzNkFrMDZqMEk2WGJCVW9DSGRUc0FKRHF4bGpINXVkLU9NX3dnWDlaa0Fjd3FCdlk5LV9oanMwTEU2MVJ6dGZHRVdLcw?oc=5,brent,Reuters
2015-02-16,Azeri central bank abandons currency peg to U.S. dollar,https://news.google.com/rss/articles/CBMirAFBVV95cUxOY2w2LTdMOEtVWndwSzhDWm1rdFJjZDF1TmFnejBueDkzNXotcFhkTXpMeG51QTRKOUpTM1luYTB0Q284eUxjUDJlbFFva0pvQ3oxWTNtazE5bmFoYUNUYWxVdDA4S1E2b3ROSjBPZHY1YlBrMnA3cll4eU1aRnp3WVR0Y2dMLXYtQ1Z3NloydjBNeEF4cFpJVHNnX09MRHprWndVSTlOSXhSWngw?oc=5,brent,Reuters
2015-02-13,Oil tops $60 for first time in 2015; oversupply persists,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOR2dUOFlhMHRiWHl6NWZ4RzVxejNxYmVIcXlQTGdFMVJ3c2NhNmVyN09LTV95NXB3WVhRbnFSam1MbU0wQ01kN2o2dGhNTzBUaEtIRGdpVlUyem5FNHFJTnRMem9RTGNSWDhmUTBfNm12TVNpam9rb1lVcndadm5wbDZLbjFUbnJ0Z096R0hJdDRZMFlQb2F3ejZTYzZxLW01Q2RYMUxpTzRzangtUU1pUHVOQnN5NUZ4c2JxN1Rtb0tXQQ?oc=5,brent,Reuters
2015-02-12,"Analysis - As U.S. oil tanks swell at record rate, traders ask: for how long?",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNMDZMa0REMmpsVDlneGxCZEhBR0UzSVNZZXhUZTF2WUtaQ2gyZXdjQVZ3UFZGMEJoV19WcXA2cV9SWl90N1YtX1A3TFdUU2dUeFJmWDlTTC1BLUQtQkJMQWNaVklfRHJ1dHgwc3pkQ3hQU0RPOU9CMmYyemh5S0pkZVkyVF9CTTRFWDJ1QVVjNGtabXU0YXVfbEJhOUp6WFMyMFBxWlV3c3EwWHg4bWlwSlJiamctVktRWUtPZmhaSFo?oc=5,wti,Reuters
2015-01-30,Oil price will average less in 2015 than during financial crisis - Reuters Poll,https://news.google.com/rss/articles/CBMizgFBVV95cUxOREFxNGdhUE9aeWhhMmRHSUw5SE4yMmF6T2c0SlF6QnBuSWdGRW5XdjNWazNRcVFxYlpDVmRzV1JrTnhJajcwVS1CcVlrUk5meHRVYTk5ZlFpTlk2VzZpVHlZTEVVZlBxLWRPNndtOFpySVRRajk0QnJ5TVNLbUF6YkZvZmYxZE1zaVNaTXF0WGpxd20tYmlwamRGQXRsQmQ5dEVoRmhkTUVsekxKTGNaMzBzSnJfZHQyN3dvcjltR2FSUXBVV0lGZW11QzFlZw?oc=5,wti,Reuters
2015-01-24,Alpine Skiing-World Cup women's standings,https://news.google.com/rss/articles/CBMimwFBVV95cUxOZUNiS21JcGJTVU1hVXowaWJGZkVtU0RTYV9hVGlfUGY3QUp0ZlZFcjQtdVdpbS0zQ2Q1QnRRYXM2bjRWNDg0Y0tPQWdfb2YxYWcwckJGcXU5eDFRVXFfc3Q4RlEweElFYzNKcUstT2hJQkh2ZFBYVWFBSm5zckQ3QVlQaXhrUUl3VWY2U1pxc1pUbHhrMUF1Y1h6RQ?oc=5,brent,Reuters
2015-01-24,Alpine Skiing-World Cup men's standings,https://news.google.com/rss/articles/CBMimAFBVV95cUxNa3Z0UWtZZHhIVy1pMkY2TldGX1Z6SURzbFdQWmJRUVZadGwtRGNMRTdQZUhfdEdWX2hIdWJrUVMzZlRha2NYZzNBQl9KS3BqT05xWDFxUkFrdXRDdWtaUVJudTNBR3JSdE93T09jeFc4WjE3UWtMXzV4c3ZHVG9DZEVCOTFUUXJObGdjTDFKaUhfX2k1ZExoVA?oc=5,brent,Reuters
2015-01-19,"Siam Commercial Bank Q4 net profit up 4.1 pct, below forecast",https://news.google.com/rss/articles/CBMitAFBVV95cUxQVklqRHp4dmFFQXlnOUUtWm1XWlh6Vkw1ZW8xczdLNlJHalF5MkpEUzE2ZUpPV1F6Mkc0SlpiXzdWQVNlTkt1NjFfZUk4aVR5RGFVendnTTRheTZvQVlxQWNFdFEzdDJrVGF6TWx3WEFncG1PZUZuVTBrZVdVODRENzh2Qjc1eXBHZE81QjFjS3ZjbFNEMUhqZkVTQnNIR09UUzk3SFBTVnlrVnR4LUVHeXdBS1Q?oc=5,brent,Reuters
2015-01-19,Indian banks borrowed 1.33 bln rupees via MSF on Jan 19 - RBI,https://news.google.com/rss/articles/CBMiswFBVV95cUxNU1pTZURNOU9OU1g1SU9vRWVra0UyUWZ1QnhMVm5ydmlCbUpxWUk1ZnhMZ1dKWDB5eGJIQzVHVGotSHNkcXI4VTJfbkM3d0YzMExzQUxKTGpwY24xUWpGWTBSMlk5Q2FTcGhZRUVFMDZKQjZOeUxrRFdQYy15WHdqb3kwVVhlYzA1cFliYy1KYnFfWUg4YTBod1R5S3h6dFozUndYbF9ja1BrZ1c5TzJmY0ZLSQ?oc=5,brent,Reuters
2015-01-14,India's rate cut signals start of a low interest rate regime - trade minister,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNeFh5a3llNDEtbTFaV2RQV1llMlR6RUZoR3MxQTdLQWJadmRzVFBYVXZkdUwzMnl1UTF6aHdzeG1aS1h4TkdoQ05WdjJ2S3VYaWtsOE9vUGZjcEp1UlpXa2hwQ3MxZnhMV3ptOG1lMWx2ZS1nRFdCal9BcXlsQXU2Q2lhOEl2eVptQlFCQnFiZDFNaF9qZks1QzAzb193VjA5bmJPdlFrRmdTWmEyeUlCNmt5c2lpQ2hKSjZpM09LZ3VZWjViZ2d1Qg?oc=5,brent,Reuters
2015-01-13,Yen near 1-mth high vs dollar as oil rout sours risk sentiment,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQXzZuYkIxMm9TTzI4NUhONXZydnNfUVFWRW1iV0JlaEJIM19oU19uVjdJVmVWTmw3WmxBTldLWU50YnVzUU11MEl3NWZQT3pMNTF0bXV5RF9Ha3N1Q1dEYWFGenJzdEVwaUVPTWN4WlllYXQ3OFd4ekQzVTJkdVBhbU5mNnRJN053ZThNQUpkQWFMZ0RXdlZPQ200ai1xRUJ3d0FoVTlmYkEwVklWaWMtX1hjOVNVUGZKc29vTDZzLV9QcGFPaVVxd1dyQ1BvY2p2QjNR?oc=5,brent,Reuters
2015-01-09,Monte dei Paschi says ECB asking for 14.3 percent core capital level,https://news.google.com/rss/articles/CBMivwFBVV95cUxOaWhveVI3NW5FN3FYNF9kVjRxekpVYWROdXRuSGgzbkpMQjdySWFKaUNvdUlxS0FJWW1ubFZUQUJYaUpQejBFRDJyRGYtWW10S24tREFYUWZuUGt6TU1RdzBiNmROZVFBTGRrby0tVFF5VHgxY1UwMU9kOE5JLTQtMi1zbE0yTUtNUHV1V2FxeVF1dmZLX1djZWxTOW5LTHZvbURLSUlZM3ZNOFlIcUU2UVdnRjlBMy1OMW1fQ2hTSQ?oc=5,brent,Reuters
2014-12-30,U.S. opening of oil export tap widens battle for global market,https://news.google.com/rss/articles/CBMitwFBVV95cUxPSmw1bzhDemZoTlMzNm1BeW9fcUpoS05uMVF5SHk5bTZWSjRfSjNIVkxaYklBZHVib2ZFREF0WHBpS1JOOEJFcUpTZ2drVEJSV2lINVdHU0JWeVBzdk1jN0pqdVV1TUtCVDU4T3k0czB0VVhNek9pRy1TQkpYZEVoOFRnODNKcW9FUEg0RjJfOFhRampjR01hWGVXemZ6MEFnLUV3RmdnTEZXa0VXcFN3WUJwQ2lSdWc?oc=5,brent,Reuters
2014-12-30,"For many Russians, a growing list of problems – but not with Putin",https://news.google.com/rss/articles/CBMihgFBVV95cUxOcFJlRl9mWWd2Qkl1Z0hYenVlZlZNZW9ld0FsVzc3UklETHEtTS1wTjVfbTdyUmN6Zk1NLXBva0xROFE0SlJsQlNjWFAyX1FFZHZzbEN6U0xLUUVWaUJrX3ozRF9BN0ZRMjJwNmZ5Y21kd3AzU1RDT24zWnM5bGJYME1jaDUzQQ?oc=5,brent,Reuters
2014-12-30,"Dragon Oil reaches 1-year deal for entitlement production FoB via Baku, Azerbaijan, Makhachkala, Russia",https://news.google.com/rss/articles/CBMi1wFBVV95cUxPYTZlaU5TS2VfWUZqTlczZFZEZElvdS1ZeEFUX0NXdGFuVlQtUzV6eEI1MTRpMVJnWUp6akFTek8zbHFFLWw4OFlkWUJCcDhvYnJDYlhDWnpLeWR4X1NWeWtsLXpaYVJnU0RYenFUY25rYUZCVXJ5eFBVQWJnY213Wk90U1lFbDViekRDcGxLNnJBYUNzejVHdzJwR0p6UjdxZ1VmRUlSc0VHWnRTQnNQNDIzX0psUmF2SWZ6Vzh3OGpsQzBqcHd2Q3phQ01BYi1DZWdYUnVEQQ?oc=5,brent,Reuters
2014-12-30,Exclusive: Oil price crash claims first U.S. LNG project casualty,https://news.google.com/rss/articles/CBMiugFBVV95cUxPUVRkVURTc0tqUl9kVk44T3J6U0NuMDBPaXpjZDJicmRCUmludWlYQU5nZEJrWkFRQm5WUjhJSDdvQ3NESnY2eTF4RVdBWlZCaFBPcVNjQ0RrazQ3a056cmc5aHdLaXR6WDVuZGxCMUNaaEhWWDl0Umt2UEItZk1LWkxVYzZVSTRKYnZlMjcyVzAyU1NBVXc1a2Q3VGc5WjMwZkhITFlMTFNhVlMwY0VfUmRaVlM5ZkFpMkE?oc=5,brent,Reuters
2014-12-25,"MARKET EYE-Indian bond yields seen up on fiscal worries, USD/INR likely down",https://news.google.com/rss/articles/CBMiygFBVV95cUxPSklDMXdxS3M2NkJ4a1Y1UWFhVEJ6QkRlUWJPQjRndmZ2SWtZU2liTy02SFFXaUpndEI3NVFma2ZRTFRIblduNmxrM016dVZaMnpXRDVjUFJMZ0hpeHdUbEZsV0o0MnZUSG5pV241aGJoMHA2bXZrY0V0dVVhYTluRDduTXFqX0NjMGpaS3lBRHFZRjZkNlhFUUdHTHlMN1I0cXdnRzBmWjNuODFqZVl4S2FVVGJoUVlxUVZRbVhaTkt2NTFjNXhPSzBR?oc=5,brent,Reuters
2014-12-22,The reason oil could drop as low as $20 per barrel: Kaletsky,https://news.google.com/rss/articles/CBMiekFVX3lxTFBZMDZKSWVLaG1FUEZVeEdjdFlEZ1cxWUw3ZzVnOGtGU29vUUJPa0Y4aTZ6U3J6Sl9aTjNPNVdQZnIzYTUwalN0aEI1RVBrbzlyNHlxZkhYMUdaX1p0WUxYaF9jeGhpcDR6V2FsMUpFaUFrQmJrQXVkUmZR?oc=5,wti,Reuters
2014-12-15,Most Gulf markets stabilise as oil's plunge pauses,https://news.google.com/rss/articles/CBMipwFBVV95cUxPRXhhZm02b3F1a0FDYTdTU0JhWXotY0ZXQ0ZZbTZyUkJQcEdPeUFJMHo0Y0Z3d1M3eFpyU1JwbnNHMC1CU2w3SHdhOERWVVVVd1pmUHctUWRXckx5Y1RNaDRHNmo4ZkVoSWFoUm11YlFtX2w4bWZDLTdzNWxIOXd6ZzltMlFiY2dqcllMeTE0SDB2MW9yZkdIeUpkd3hMamZoaTZZOFNaOA?oc=5,brent,Reuters
2014-12-10,Energy weakness pulls Wall St lower,https://news.google.com/rss/articles/CBMiakFVX3lxTFA0LWthWjZVaXlXZDUwOHZRdDA2bnlxWTFMZDhacVUtZFdiWDJ1NWhNa3llTE5HVW1NenhKck5aeFo4c1ZWNGhYQTB5cTBEaG1tSXhJc3k2Q0Z0anZnTzkyNktuUnFCX1pOOVE?oc=5,brent,Reuters
2014-12-04,Gulf markets rebound as oil price steadies,https://news.google.com/rss/articles/CBMigAFBVV95cUxPa0djNFYtS1RHM0ZTX0VhXzNTQVhUOGxmTWtuSk1lZE1SbXdOY1FYWkV2d0dlZ2NyQTc0dGxPYjl5ZTY5Zzg4cTNBQW9CVGQzWFBUU1d5aS1QN0JEdXVjNDBKWDVmc0FJN1dzSHkxeW9wQVVtNG5wVk5JdkJlSmMwWg?oc=5,brent,Reuters
2014-11-27,"Saudis block OPEC output cut, sending oil price plunging",https://news.google.com/rss/articles/CBMisAFBVV95cUxQM05obzZnRXByREVLMk0tYks3RXdBN1ltdG0tYjY2MkVpMEFyVGd0UHJCRzgxNE5sTkNOX2JyY3pPVkczLTk0WTlMdDAzcFR6QzFPQUgwN1JvSTlPVW81SnpmTzhMdERGcl9UY2VFWi1XY3JESlZjd3JnQnJzX2dxUGVRWU5SclJ1c2VZaWRKdEQyQkVCX3ZQblNBOVZ1Y19VYVFDUGljMV82TlJZdEZ1OA?oc=5,brent,Reuters
2014-11-25,Brent crude drops to $79.20 as expectation of big OPEC cut wanes,https://news.google.com/rss/articles/CBMiugFBVV95cUxNeU5OZ0haR2FBTm9oNlI1UGdkRmFDdEhXN1Z3LTZFR3p6SDRDNHp0djNLdG5XcGRGV2FkdW1tVlZvUC1qaUxDNnJ6b2VyZUdUZzN5Q29LMW1SdXZWM0VzU0M3cFRGOVVwd1Z0VkhNMmRGdWlzRHFEd01TRXRNVXlDci1pNHE5Nkc3S2ZnSVFONW1RcGl2YWJIWWg5SHhkclBybVJScjQ1ZUx6RlhZaFdTbm8yeU9tX0RlMFE?oc=5,brent,Reuters
2014-11-24,India cbank says repo bids rise to 177.05 bln rupees,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPSF80Z1JKVFFOYVc5RHd3X01uUXUxRnBiNFpSUkZQX0lyVkNiU3ZZVGYyMm4tTjVyLUwwb2NobE9pNi1WblVaSkNZcDMtSFNvMXhCNFlaMXFoU1VZb0psMkhBcVBwS1kxYXNqNDE0aVBGcEtuc2JJZ3pucVhZRnpqbGFpM3E5VHZoM3BPLWtsSDF2cTlvQkdpZDZZR1VnV3ozSGJlT0Q2eG0wUQ?oc=5,brent,Reuters
