date,headline,summary,url,source,category,keyword,event,oil_relevance,is_noise
2022-02-22,"Biden voices support for new U.S. mines, if they don't repeat past sins","Biden voices support for new U.S. mines, if they don't repeat past sins Reuters",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQUkVqMlRVa0hwbUN1cWZCMkltOGZJTmlpRE5ZajA3SU1sR0ZjTHVVdkNUTlQ1c1BMYnNIUGJfSFBiVnZoUjBPdTZoUkw1SEFQWWNuMlhHWjJ5dzktQ3BPR0hpVTctYkRMZm5pSnNOMUpGYzNpbHpMUFpsS2k1OEFycWlkV0tjSU9ILTVqeGEycHp6OU8xMmxkQldZcEJIQU1teHJkR216ektidlE?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-21,Oil rises as Russia-West stand-off alarms tight market,Oil rises as Russia-West stand-off alarms tight market Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMll0R3J2a214c1F1TU9YMm9ZVXJaTXBIb3IzSHdGblo2M1JGTWRmeDljdHIyUFRfc19SRjYyX3llSlQzaVNTaW9zLTM0d0YwT1laUldpOHlYMHZ3Z3ZabDlWNTZKMkZnM1hOZ3lMWXdVTWZXYkl6N0tHSWJiUW5zLVl6ejBXalY1RlhhdjIxT3l4a0MyYkpoRHBCdkNxSkctY2liWVRCZGE?oc=5,Reuters,supply,OPEC quota,russia_ukraine,1,False
2022-02-21,Chevron seeks to sell Equatorial Guinea oil and gas assets -sources,Chevron seeks to sell Equatorial Guinea oil and gas assets -sources Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxOVWJPUGZPM2IzWHpMb3JpT2NUYkx2NjVMNjVaT2M2T2pIdUNIVjhEVkZOdUNJcHotMkd3d3JVd2s4T2dkbzdaenB3Mk4wb2VmeXp6YlFvOERTbU1MUVVZMkpMZ1hWeWswWUh0R2l4TFFLZWNfRVNTQVlXV0NFZFEzazFiS0NidElobWVUd3NGM0JpeEFjVmFBZXU4azJQRGcyVTdabV9wQlpVdGpBWXNOWA?oc=5,Reuters,supply,US shale oil production,russia_ukraine,2,False
2022-02-21,Middle East Crude-Benchmarks hit new highs amid Russian supply jitters,Middle East Crude-Benchmarks hit new highs amid Russian supply jitters Reuters,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQSk1DTUpKSTRBS1VDdDZUS3FwVzRkbk1uUVFyY0hEMHd1eE9vcTN1SXFfSk9pM2JHd1U4YWJzVzBKRmRkZmRjT2hyY1VXejVzeGt1bmxVcFVKdDdFdEhfUlJKUk10STFuaEh6bWdEYXNTWC11TER4X2tDYUloWGRlM2p2Z1o3Y19hQUNLZS1UelBoRFNZT1Qzdld3X01oQWNTWjdXQm5PZjRCWTB4NXd1Tl9NM0ZOM0xlREVuT2VRblBxUQ?oc=5,Reuters,supply,crude oil exports,russia_ukraine,2,False
2022-02-21,Russia's Shoigu says Ukraine has built up serious forces near breakaway regions,Russia's Shoigu says Ukraine has built up serious forces near breakaway regions Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxPSTNZVzJXTWk0WjUza2RxaDluM3p4V0lTZ2JzcThQSTVGbXB2MFdpdkJuTkU4azZBTU91cVd6RXdzV0swMTN5WElfaUcyaW40LTBWTkRscXNaTjdNNUlsNU1scFF3UFFGR1BTZlNlWXUyejFkRmQ2MWJvN2ctV0loRm5tQ0xaNWZ5X1lLcVlUdDhrNDd0YnRsSzE5QVVoLWpMV3EyQjlRSV9UTGNfUUFLMzZuazFmYUlqSWp4dkJiZGJqcXBkVHc?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-21,Middle East Crude-Benchmarks hit new highs amid Russian supply jitters,Middle East Crude-Benchmarks hit new highs amid Russian supply jitters Reuters,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQSk1DTUpKSTRBS1VDdDZUS3FwVzRkbk1uUVFyY0hEMHd1eE9vcTN1SXFfSk9pM2JHd1U4YWJzVzBKRmRkZmRjT2hyY1VXejVzeGt1bmxVcFVKdDdFdEhfUlJKUk10STFuaEh6bWdEYXNTWC11TER4X2tDYUloWGRlM2p2Z1o3Y19hQUNLZS1UelBoRFNZT1Qzdld3X01oQWNTWjdXQm5PZjRCWTB4NXd1Tl9NM0ZOM0xlREVuT2VRblBxUQ?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,2,False
2022-02-21,Oil rises as Russia-West stand-off alarms tight market,Oil rises as Russia-West stand-off alarms tight market Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMll0R3J2a214c1F1TU9YMm9ZVXJaTXBIb3IzSHdGblo2M1JGTWRmeDljdHIyUFRfc19SRjYyX3llSlQzaVNTaW9zLTM0d0YwT1laUldpOHlYMHZ3Z3ZabDlWNTZKMkZnM1hOZ3lMWXdVTWZXYkl6N0tHSWJiUW5zLVl6ejBXalY1RlhhdjIxT3l4a0MyYkpoRHBCdkNxSkctY2liWVRCZGE?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,2,False
2022-02-21,Aluminium shortages to deter blanket sanctions on Rusal - analysts,Aluminium shortages to deter blanket sanctions on Rusal - analysts Reuters,https://news.google.com/rss/articles/CBMirwFBVV95cUxQaTJYVXVkQzBjM1E0OFAwOUNrUFRrbDM5QzhUZzR0SW1PNHBVVEZmdEpRU296YnJyMnRTRk5EUDlKQnVUWHpyeWJUUXpLZXJTejZGbzdFMkhpdmlXb0tJak1iTjFxZXFnUV9jbU5RSFVxY0ZtU2hPLUk1cXFwZk5iQkU0ZjVQT0twWG9YWXdMNHlYamRYWjkzaWdBd29vVXhwRXp2MDIzSWViaHd6Vnd3?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,0,True
2022-02-21,Aluminium shortages to deter blanket sanctions on Rusal - analysts,Aluminium shortages to deter blanket sanctions on Rusal - analysts Reuters,https://news.google.com/rss/articles/CBMirwFBVV95cUxQaTJYVXVkQzBjM1E0OFAwOUNrUFRrbDM5QzhUZzR0SW1PNHBVVEZmdEpRU296YnJyMnRTRk5EUDlKQnVUWHpyeWJUUXpLZXJTejZGbzdFMkhpdmlXb0tJak1iTjFxZXFnUV9jbU5RSFVxY0ZtU2hPLUk1cXFwZk5iQkU0ZjVQT0twWG9YWXdMNHlYamRYWjkzaWdBd29vVXhwRXp2MDIzSWViaHd6Vnd3?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-21,Saudi Aramco in talks on more investments in China,Saudi Aramco in talks on more investments in China Reuters,https://news.google.com/rss/articles/CBMimAFBVV95cUxNMk9FSTJIMnA3Sm5ROG9UQW8xSXNLVlhkeFhOMkE1VnN4bFdHcTYtUXpjSEs2LVN5emdwZ3p1MU5lbjV1U19FOEVKN18tajdkYVkwYUlRZnBGeGJkRnJrTVh5Mk1DbTdwcHhnTmZFZXRQQVY4VkZwSDlIYlZZbkNKRVBWMGs4N09LaE9LRGJ1VGpLVjRaRUQ4ZQ?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-21,Shell says Tanzania LNG project is making good progress,Shell says Tanzania LNG project is making good progress Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNcnNHVGtNdlNQNVl1M0lCejFTdnIzSVZQWVd0VUo3bHM3LTRqdngtOWFhTlRqdWdZdFhGZzJUaEJHRVFrVUcxNUFSWmpReXJ4blhuVGFFUjktQ0VPSzJxSk9IWkZzU1pnTDlDa3ZVcEE2OXI1YVppcXotQ0puTFIxVVg4Nkl2dlFUMEo3R2N1VmY3enJsZmtQMWFkX21lcmItR3hkbW5VUWZobXM?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-20,Australia's Viva Energy swings to annual profit as demand recovers,Australia's Viva Energy swings to annual profit as demand recovers Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxQc1FsV3N2VHQyVVBWZU16MUJqMHRYbXA0Q2JUZFoxUTI0azgzZnIzcFNJZEhQYTlSdGswc1ZTYkEybk5xcm9pendtNUxmY0hZSDFja3Y3SW5fNlJjQ3FKMmp0bXJvTmN6QnlZWllLZ0JsdFlRS3RuN1ZId05ZWnBkMlJMWUVMMVFKTHJfaC1YODZxRElBdHFQd294S0ExcGZUenRBeUFsMThsSnRGUi1FVQ?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-20,"Contractor dies from injuries at Valero Port Arthur, Texas, refinery - media","Contractor dies from injuries at Valero Port Arthur, Texas, refinery - media Reuters",https://news.google.com/rss/articles/CBMitwFBVV95cUxNN3lGQUdhVkRmY1V4eFZrQVljRkN5ZGtieXY1aHNtRVkyV09GRXZXR3lNWExsbWFKam9IWF9EWHpSd2ItalNjbGN6VC03N1F6OUhUd3V3dHJYVE5UaldqZnRpQkFyeU4wR1RoU3JBSWJraW5UUEhQQ21RNE1mNFkxLTBlanAtSzhITWNKckpMZ0dtS0NpQzFRTDFUNWdDbzlENGg4VGQ1ZFN4OU1Oc0pMNm9maG9VMFE?oc=5,Reuters,supply,oil inventory,russia_ukraine,1,False
2022-02-19,How a Russia-Ukraine conflict might hit global markets,How a Russia-Ukraine conflict might hit global markets Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxQNGN2cDNUTllOQ3V1a1dhMTl4ajF2cFZuYW1XVmt5OGk3ZENQY2xxY2FKdHlhcFp6WFh4TjJ3RXYyaUJTMzFHMjU4ZnM3ZkZzamxMa3BfOW1zbFFpUl9tRmRWZVU2VDFiYkR4VFhiam5OLVBiYllLMnN6WG5mT0xzMmo1WC1LQi02TFJQWFdXQmMyZFNrQnRJZWFmVjIwYWhWLWtCOFVB?oc=5,Reuters,supply,OPEC production,russia_ukraine,0,True
2022-02-19,How a Russia-Ukraine conflict might hit global markets,How a Russia-Ukraine conflict might hit global markets Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxQNGN2cDNUTllOQ3V1a1dhMTl4ajF2cFZuYW1XVmt5OGk3ZENQY2xxY2FKdHlhcFp6WFh4TjJ3RXYyaUJTMzFHMjU4ZnM3ZkZzamxMa3BfOW1zbFFpUl9tRmRWZVU2VDFiYkR4VFhiam5OLVBiYllLMnN6WG5mT0xzMmo1WC1LQi02TFJQWFdXQmMyZFNrQnRJZWFmVjIwYWhWLWtCOFVB?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-18,OPEC+ would seek to bring Iran into oil supply deal,OPEC+ would seek to bring Iran into oil supply deal Reuters,https://news.google.com/rss/articles/CBMioAFBVV95cUxOZWtQdUlubXhkb2U1UURJYTdxdnBJam5RVU04eWt4UTF4RVFfdWtTY3lQaGxQMGJPbk1MWWhJY2g0ek1EcnZzdnNkZVEzMXF0YUF0YTEtLVQ2bXI2NnBYMF9NS3RucHVqdTl2MGFzdGl6Z2x4T0d6cjRKWm5nV3ZFaGVHdENNamcyTGFuemNYY2hwcjRIS0RRbkExZDVzRUFh?oc=5,Reuters,supply,OPEC production,russia_ukraine,3,False
2022-02-18,Fleetscape probing possible Iran oil transfer to ship it finances,Fleetscape probing possible Iran oil transfer to ship it finances Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQSFFkbmFaRE5DMmxpcW90YnQzZHA4NVlIZ3cxckxJZ0E4SEZrdGlud1oxUzhLOGxIWUFwLWVyY0k1STJSNWN4ZWZCcHhBUE9LZFF5cmJJYnE2d05vbWhKQm9WbTJ1dWl2S3ZYOEZjek9XZjdESENHQzlFZXdBSUhaZ2Z4enNhdnUzSmczUkJhWjVGamVUWlV0ZFdCaERCc0ZvU1NSZVdWeTVrV0VmdGd4bXhxYm8?oc=5,Reuters,supply,OPEC production,russia_ukraine,1,False
2022-02-18,OPEC+ would seek to bring Iran into oil supply deal,OPEC+ would seek to bring Iran into oil supply deal Reuters,https://news.google.com/rss/articles/CBMioAFBVV95cUxOZWtQdUlubXhkb2U1UURJYTdxdnBJam5RVU04eWt4UTF4RVFfdWtTY3lQaGxQMGJPbk1MWWhJY2g0ek1EcnZzdnNkZVEzMXF0YUF0YTEtLVQ2bXI2NnBYMF9NS3RucHVqdTl2MGFzdGl6Z2x4T0d6cjRKWm5nV3ZFaGVHdENNamcyTGFuemNYY2hwcjRIS0RRbkExZDVzRUFh?oc=5,Reuters,supply,OPEC quota,russia_ukraine,3,False
2022-02-18,Commodity supplies at risk if Russia hit by sanctions,Commodity supplies at risk if Russia hit by sanctions Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRG5xZkZZNUx3OUVneVJLbExNbFlvcDBpcXc0OGc1bWFsMFNVUHV3VHlfNjd6b25ERFFvMmo0YUpaaU1uOGhWTFhpc1dWdnU4SFdVQnYweUlKWTBENXFBVUFiY1pwTmpCQVhLQlYzZE5mRlY2NWJKNFA1UXdYMkNqS1Z5NWQwdVJnMi0tVkUzUkY0UTJIRXhHczFsUWtOYWFlNHREcw?oc=5,Reuters,supply,OPEC quota,russia_ukraine,0,True
2022-02-18,Russia's Lukoil spends $1.5 bln to raise stake in Azeri gas project,Russia's Lukoil spends $1.5 bln to raise stake in Azeri gas project Reuters,https://news.google.com/rss/articles/CBMirwFBVV95cUxPeE1aUGp0TjNUZkpCX1RKTzZKWkdGVTBWWFhFdm1td01FWGZNQ1JBUjAwTkRNSURUWDVORHFNSThDaE9QLVdJMUNQZmpLNHRyVEFRT1ZSeFdYcWRsXzdyLTloMzE2Y0M4MU9SRUc1dGsxYjdGWkQ5LWI2V3h6SnRLdDdYd1pjOTl3cEpjMUdjUnNlY1ZmV3JwN2JFTjlRZl92OFNKWGxMTUxGam1ZRmln?oc=5,Reuters,supply,US shale oil production,russia_ukraine,2,False
2022-02-18,Uganda blames withdrawal from coffee body agreement on unfair trade terms,Uganda blames withdrawal from coffee body agreement on unfair trade terms Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNWFFERUc1TFF6dzNzSzBjRktpdncyZm4xd1RPem5QRGh5ZkNwS0FsZ1RDanRiTFBIbzdQOHB3TjY0WnFfUGM2Q01xeEhOTmROQzZyMi1iYlhFbjVhSVVpbVZSdVRpZHpJTThoejUxNDlTZTIxSm5YQS1QZ1p4eTFaRTJwOXo5aXNncVg2UUpwLVRqWWM4WFV4QmNlbFAzMzZQZzUwWmVRZlVOWUw3TWU2ZVJodEZqY1lJ?oc=5,Reuters,supply,US shale oil production,russia_ukraine,0,True
2022-02-18,Commodity supplies at risk if Russia hit by sanctions,Commodity supplies at risk if Russia hit by sanctions Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRG5xZkZZNUx3OUVneVJLbExNbFlvcDBpcXc0OGc1bWFsMFNVUHV3VHlfNjd6b25ERFFvMmo0YUpaaU1uOGhWTFhpc1dWdnU4SFdVQnYweUlKWTBENXFBVUFiY1pwTmpCQVhLQlYzZE5mRlY2NWJKNFA1UXdYMkNqS1Z5NWQwdVJnMi0tVkUzUkY0UTJIRXhHczFsUWtOYWFlNHREcw?oc=5,Reuters,supply,US shale oil production,russia_ukraine,1,False
2022-02-18,"Mitsubishi, Petronas to exit Myanmar Yetagun gas project","Mitsubishi, Petronas to exit Myanmar Yetagun gas project Reuters",https://news.google.com/rss/articles/CBMirgFBVV95cUxPeThtZmU1UzF6OU0ySFQ4LVB1SW1WMkhsdVJFMDdTUFJaZTlqM2N1dzZ6YngzQzhzRmtYSGxtdGlZMW5OczhSUHg3WXN6WmlGWkpLNjVDdGJFNFNmU3B1WWpSd25YRmQ1ckdqcVd6dlp5bF92ZXZqdnc4Nkt2MGQwaEFUcV91NXpjQjU5YlhYQl9LaFV4RmQzcGdvODdyeHVRX1M2bTY1QkJzdVF6aEE?oc=5,Reuters,supply,US shale oil production,russia_ukraine,0,True
2022-02-18,Rising prices fuel record profit at Russia's Gazprom Neft,Rising prices fuel record profit at Russia's Gazprom Neft Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxNRl9UTGZpZTVweGdLTmJwcnBHUS12bVMycnZ3UjNPa2hESS0yY2FKOXF4TkhNSTl0MlRBQktucjc1X2lyaGZGT284VUdrazQzZnQ2aGw4N2lHSUVSVDNWTjF4VkFGRHdUQzN0dWxfSEJPNURBWExjTUF1UVctN3pYblgtQ3lOUWZCcGtrTEZIMlJxMlAta2hhLUVXb2s3WTBlcGp5N2ZCU2szTmpqOUlfLWpIOA?oc=5,Reuters,supply,US shale oil production,russia_ukraine,2,False
2022-02-18,UAE stock markets ease as oil prices extend losses,UAE stock markets ease as oil prices extend losses Reuters,https://news.google.com/rss/articles/CBMinwFBVV95cUxPOEhEZ2JNalpWUzk4V1F3bFRrYjlZYmVkNml1TGRvM1QtU1MzeUFzY3d3QVZreFpQcnJrLXNWWUpOWWRTTFBZSEtZMm85MXZsWDUxRm1fRVVuTGc5TTFJNERVQWI3SXJaOGRFWE5rczZrNm5fRWZDcVcwRUEzZWpQSkZidWZsX1RHUGZINHoyYTN3b05QVlRVblpkSEswTUU?oc=5,Reuters,supply,crude oil exports,russia_ukraine,2,False
2022-02-18,OPEC+ would seek to bring Iran into oil supply deal,OPEC+ would seek to bring Iran into oil supply deal Reuters,https://news.google.com/rss/articles/CBMioAFBVV95cUxOZWtQdUlubXhkb2U1UURJYTdxdnBJam5RVU04eWt4UTF4RVFfdWtTY3lQaGxQMGJPbk1MWWhJY2g0ek1EcnZzdnNkZVEzMXF0YUF0YTEtLVQ2bXI2NnBYMF9NS3RucHVqdTl2MGFzdGl6Z2x4T0d6cjRKWm5nV3ZFaGVHdENNamcyTGFuemNYY2hwcjRIS0RRbkExZDVzRUFh?oc=5,Reuters,supply,crude oil exports,russia_ukraine,3,False
2022-02-18,UAE stock markets ease as oil prices extend losses,UAE stock markets ease as oil prices extend losses Reuters,https://news.google.com/rss/articles/CBMinwFBVV95cUxPOEhEZ2JNalpWUzk4V1F3bFRrYjlZYmVkNml1TGRvM1QtU1MzeUFzY3d3QVZreFpQcnJrLXNWWUpOWWRTTFBZSEtZMm85MXZsWDUxRm1fRVVuTGc5TTFJNERVQWI3SXJaOGRFWE5rczZrNm5fRWZDcVcwRUEzZWpQSkZidWZsX1RHUGZINHoyYTN3b05QVlRVblpkSEswTUU?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,2,False
2022-02-18,Commodity supplies at risk if Russia hit by sanctions,Commodity supplies at risk if Russia hit by sanctions Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRG5xZkZZNUx3OUVneVJLbExNbFlvcDBpcXc0OGc1bWFsMFNVUHV3VHlfNjd6b25ERFFvMmo0YUpaaU1uOGhWTFhpc1dWdnU4SFdVQnYweUlKWTBENXFBVUFiY1pwTmpCQVhLQlYzZE5mRlY2NWJKNFA1UXdYMkNqS1Z5NWQwdVJnMi0tVkUzUkY0UTJIRXhHczFsUWtOYWFlNHREcw?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,0,True
2022-02-18,Fleetscape probing possible Iran oil transfer to ship it finances,Fleetscape probing possible Iran oil transfer to ship it finances Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQSFFkbmFaRE5DMmxpcW90YnQzZHA4NVlIZ3cxckxJZ0E4SEZrdGlud1oxUzhLOGxIWUFwLWVyY0k1STJSNWN4ZWZCcHhBUE9LZFF5cmJJYnE2d05vbWhKQm9WbTJ1dWl2S3ZYOEZjek9XZjdESENHQzlFZXdBSUhaZ2Z4enNhdnUzSmczUkJhWjVGamVUWlV0ZFdCaERCc0ZvU1NSZVdWeTVrV0VmdGd4bXhxYm8?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,2,False
2022-02-18,"Japan's JERA to seek 500,000 T of fuel ammonia a year through global auction","Japan's JERA to seek 500,000 T of fuel ammonia a year through global auction Reuters",https://news.google.com/rss/articles/CBMiugFBVV95cUxNaVAwaGt6dGtwWG5BWXhQUkFja0hka082TFYwckFxOVlOT1lZbndCWjRrdzN3SmVsdVJqNUdzLXlfS1FsWEZDZ2YwblphMEV1OFp0M1hOLWxFMEFVMnZSMHZXNURpRllpcGNfYVh0MmtsemlKX2Y5S3RJaHlwcU04bVc2TUUwd3d5Q0ItTWstdHU0QzRtLTV5Uk5nZWlZUElMcDdPdm9Zc1pIZ3VnVUNsR09DZEpsNHpxV3c?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,1,False
2022-02-18,"Mitsubishi, Petronas to exit Myanmar Yetagun gas project","Mitsubishi, Petronas to exit Myanmar Yetagun gas project Reuters",https://news.google.com/rss/articles/CBMirgFBVV95cUxPeThtZmU1UzF6OU0ySFQ4LVB1SW1WMkhsdVJFMDdTUFJaZTlqM2N1dzZ6YngzQzhzRmtYSGxtdGlZMW5OczhSUHg3WXN6WmlGWkpLNjVDdGJFNFNmU3B1WWpSd25YRmQ1ckdqcVd6dlp5bF92ZXZqdnc4Nkt2MGQwaEFUcV91NXpjQjU5YlhYQl9LaFV4RmQzcGdvODdyeHVRX1M2bTY1QkJzdVF6aEE?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-18,Russia's Lukoil spends $1.5 bln to raise stake in Azeri gas project,Russia's Lukoil spends $1.5 bln to raise stake in Azeri gas project Reuters,https://news.google.com/rss/articles/CBMirwFBVV95cUxPeE1aUGp0TjNUZkpCX1RKTzZKWkdGVTBWWFhFdm1td01FWGZNQ1JBUjAwTkRNSURUWDVORHFNSThDaE9QLVdJMUNQZmpLNHRyVEFRT1ZSeFdYcWRsXzdyLTloMzE2Y0M4MU9SRUc1dGsxYjdGWkQ5LWI2V3h6SnRLdDdYd1pjOTl3cEpjMUdjUnNlY1ZmV3JwN2JFTjlRZl92OFNKWGxMTUxGam1ZRmln?oc=5,Reuters,supply,oil inventory,russia_ukraine,2,False
2022-02-18,European gas storage levels survive winter but summer refilling looms,European gas storage levels survive winter but summer refilling looms Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNRUZGdWItZGdGMjc4RlVYeDllRndkNTk2M3pCemNIbE5RRi1sTlhFNnVqQ05EUzRWcEFGTFMtc0JzNWloUVNvbWN2OHZDS2htbmdFNkh6N3g5WGtLdzk5dUhDUW9aZVpPWE80MG5JV3BlY3cyQnQxa0lLNFB3anp6NFltZnh0NmxyYm9pTmpYYW5JRjVHZkNfdlBxY2FGVjExTkwyam1zQVBoYTF1UjlMSklLUkYxNVhK?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-17,"CGX Energy to start dredging, dock construction for port in Guyana -executive","CGX Energy to start dredging, dock construction for port in Guyana -executive Reuters",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQMUdFSUpWY2k4M012d28xbVozUmxpcHFGR0JybHZranoxZGFrdEd0SnNldFZOaXVDNXAyZ2d0aFp5TFZIbkdBX0dodHMzSUJlN3p6ajRQRFVlMHF2MW5FN3dQRzdOb2E5THpXM0lGWGxnUmNQd1dISlpVcUxqUnllb2Znb21jLU1BZU5HNWROLUE0OXN6djlvMlNWUXlxakJhS2cxWkliTFJjWGZuQ1pTN3Q3a1JtOS1m?oc=5,Reuters,supply,OPEC production,russia_ukraine,0,True
2022-02-17,Energy Transfer joins in rush to build Permian gas pipeline,Energy Transfer joins in rush to build Permian gas pipeline Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOcFl6U0I4MTNfdjRZMXhsQXQ3RUdGQURvT0JqMHU2ZjhWcGc1Sm5qMHlJZHZ0SEFwU1B0MWMtMTBnNnJZWUJQX2Fwa2oxenNxa0YwWnRXWndHUHBhQnZkTVFRM0RRRXFKOExVWnB0dEhqcWJCc2lmZllBMGJYTndhOXk3SDJiMW8wZThGQnBFdnB0ZzBmUnYxMDg1M0NlQ3ZHNVgwR2VvTWE?oc=5,Reuters,supply,US shale oil production,russia_ukraine,1,False
2022-02-17,Asian refiners eager to resume Iranian oil imports as high prices bite,Asian refiners eager to resume Iranian oil imports as high prices bite Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxPUmFpSXhiWk1Qamk3Tmw2Y3FiQnZoZUJWdFJ1TDlkeENUbVZmS2lYWXU2eHJyLUtEMkFGOEtMWFZTcnFvZU9kTDl5eWxxUVFvYVVkOVUzdnRGcVg3NnM4TTFuOThYUGdQNnRBZFZMQ004ZXZheHZpVWVyaHpTbkZyYVdYemhJWVJpTDJMNjJlZl9iLXp6UVozUTNzQ0p0dmQ3Zm5BNkVWMUhRcFhNNlFmTk9PUGt5eUU?oc=5,Reuters,supply,US shale oil production,russia_ukraine,2,False
2022-02-17,Qatar LNG exports down on mega trains outage,Qatar LNG exports down on mega trains outage Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxOaXRyY0U0TjczM2t3NzNBVzJvbkl6bHMxOTBoNXl3ZF81b2o5WFhBMmVTaUNQSEVCdXNoQmNmbi1DcU82Z3B2NGUzOExNbWtralNkRUVsMzNweEE2ek5fN1hpem1vOXlURlZ0dmxMUno4NWdSRW04dE9PczZ0bVQ1MmExUzRKM2puYzJ2TUpja2pLc05tUldHNE91WDEzaFRCRmF1cA?oc=5,Reuters,supply,US shale oil production,russia_ukraine,1,False
2022-02-17,"CGX Energy to start dredging, dock construction for port in Guyana -executive","CGX Energy to start dredging, dock construction for port in Guyana -executive Reuters",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQMUdFSUpWY2k4M012d28xbVozUmxpcHFGR0JybHZranoxZGFrdEd0SnNldFZOaXVDNXAyZ2d0aFp5TFZIbkdBX0dodHMzSUJlN3p6ajRQRFVlMHF2MW5FN3dQRzdOb2E5THpXM0lGWGxnUmNQd1dISlpVcUxqUnllb2Znb21jLU1BZU5HNWROLUE0OXN6djlvMlNWUXlxakJhS2cxWkliTFJjWGZuQ1pTN3Q3a1JtOS1m?oc=5,Reuters,supply,US shale oil production,russia_ukraine,0,True
2022-02-17,Asian refiners eager to resume Iranian oil imports as high prices bite,Asian refiners eager to resume Iranian oil imports as high prices bite Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxPUmFpSXhiWk1Qamk3Tmw2Y3FiQnZoZUJWdFJ1TDlkeENUbVZmS2lYWXU2eHJyLUtEMkFGOEtMWFZTcnFvZU9kTDl5eWxxUVFvYVVkOVUzdnRGcVg3NnM4TTFuOThYUGdQNnRBZFZMQ004ZXZheHZpVWVyaHpTbkZyYVdYemhJWVJpTDJMNjJlZl9iLXp6UVozUTNzQ0p0dmQ3Zm5BNkVWMUhRcFhNNlFmTk9PUGt5eUU?oc=5,Reuters,supply,crude oil exports,russia_ukraine,2,False
2022-02-17,"CGX Energy to start dredging, dock construction for port in Guyana -executive","CGX Energy to start dredging, dock construction for port in Guyana -executive Reuters",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQMUdFSUpWY2k4M012d28xbVozUmxpcHFGR0JybHZranoxZGFrdEd0SnNldFZOaXVDNXAyZ2d0aFp5TFZIbkdBX0dodHMzSUJlN3p6ajRQRFVlMHF2MW5FN3dQRzdOb2E5THpXM0lGWGxnUmNQd1dISlpVcUxqUnllb2Znb21jLU1BZU5HNWROLUE0OXN6djlvMlNWUXlxakJhS2cxWkliTFJjWGZuQ1pTN3Q3a1JtOS1m?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-17,Asian refiners eager to resume Iranian oil imports as high prices bite,Asian refiners eager to resume Iranian oil imports as high prices bite Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxPUmFpSXhiWk1Qamk3Tmw2Y3FiQnZoZUJWdFJ1TDlkeENUbVZmS2lYWXU2eHJyLUtEMkFGOEtMWFZTcnFvZU9kTDl5eWxxUVFvYVVkOVUzdnRGcVg3NnM4TTFuOThYUGdQNnRBZFZMQ004ZXZheHZpVWVyaHpTbkZyYVdYemhJWVJpTDJMNjJlZl9iLXp6UVozUTNzQ0p0dmQ3Zm5BNkVWMUhRcFhNNlFmTk9PUGt5eUU?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,2,False
