date,sent_demand_7d,news_demand_7d,nonews_demand_7d,sent_supply_7d,news_supply_7d,nonews_supply_7d,sent_geopolitical_7d,news_geopolitical_7d,nonews_geopolitical_7d,sent_financial_7d,news_financial_7d,nonews_financial_7d
2018-02-26,0.2056663585826758,3.0,0,-0.015248779207468,1.0,0,-0.18719015099729108,4.0,0,-0.2884825319051742,1.0,0
2018-02-27,0.21003672791024067,4.0,0,0.10176434367895147,2.0,0,-0.2261714702472091,6.0,0,-0.03485242975875702,2.0,0
2018-02-28,0.21003672791024067,4.0,0,0.10176434367895147,2.0,0,-0.3275210700929165,7.0,0,-0.03485242975875702,2.0,0
2018-03-01,0.2061591281089933,6.0,0,0.10176434367895147,2.0,0,-0.42317402064800264,8.0,0,-0.3398058765257396,3.0,0
2018-03-02,0.1326850053543848,4.0,0,0.10176434367895147,2.0,0,-0.4585903066210449,10.0,0,-0.3398058765257396,3.0,0
2018-03-03,0.20665189763531117,3.0,0,0.2187774665653705,1.0,0,-0.3429446750475715,13.0,0,-0.3398058765257396,3.0,0
2018-03-04,0.20665189763531117,3.0,0,0.2187774665653705,1.0,0,-0.44258266927984863,13.0,0,-0.3654675488360223,2.0,0
2018-03-05,0.20665189763531117,3.0,0,0.2187774665653705,1.0,0,-0.5098977809372758,14.0,0,-0.3654675488360223,2.0,0
2018-03-06,0.1945263287052512,2.0,0,0.0,0.0,1,-0.5376948397606612,12.0,0,-0.9497127700597048,1.0,0
2018-03-07,0.1945263287052512,2.0,0,0.0,0.0,1,-0.36182924360036856,12.0,0,-0.9497127700597048,1.0,0
2018-03-08,0.0,0.0,1,0.0,0.0,1,-0.24391921519612278,15.0,0,0.2549280151724815,1.0,0
2018-03-09,0.0,0.0,1,0.0,0.0,1,-0.2843662470682628,14.0,0,0.2549280151724815,1.0,0
2018-03-10,0.0,0.0,1,0.0,0.0,1,-0.32875191433769135,12.0,0,0.2549280151724815,1.0,0
2018-03-11,0.0,0.0,1,0.0,0.0,1,-0.21724016347279154,11.0,0,0.2549280151724815,1.0,0
2018-03-12,0.0,0.0,1,0.0,0.0,1,-0.21096926608433328,11.0,0,0.2549280151724815,1.0,0
2018-03-13,0.0,0.0,1,0.0,0.0,1,-0.22737920390855937,12.0,0,-0.02725043892860382,2.0,0
2018-03-14,0.0,0.0,1,0.0,0.0,1,-0.3429394049052563,14.0,0,-0.3352545760571955,3.0,0
2018-03-15,-0.91267210803926,1.0,0,0.0,0.0,1,-0.39597996148384285,11.0,0,-0.724454617127776,3.0,0
2018-03-16,-0.91267210803926,1.0,0,0.0,0.0,1,-0.32850717670387697,11.0,0,-0.77522125095129,4.0,0
2018-03-17,-0.91267210803926,1.0,0,0.0,0.0,1,-0.3880025078852972,10.0,0,-0.77522125095129,4.0,0
2018-03-18,-0.91267210803926,1.0,0,0.0,0.0,1,-0.3880025078852972,10.0,0,-0.77522125095129,4.0,0
2018-03-19,-0.91267210803926,1.0,0,0.0,0.0,1,-0.2643946438717346,9.0,0,-0.77522125095129,4.0,0
2018-03-20,-0.91267210803926,1.0,0,0.1075512496754527,1.0,0,-0.2872101779018219,10.0,0,-0.6709762152750044,4.0,0
2018-03-21,-0.91267210803926,1.0,0,0.3676376040093603,2.0,0,-0.05531957109148308,9.0,0,-0.27622951311059274,4.0,0
2018-03-22,0.0,0.0,1,0.3676376040093603,2.0,0,-0.13293202283481761,9.0,0,-0.06408198146770365,3.0,0
2018-03-23,0.0,0.0,1,0.3676376040093603,2.0,0,-0.16708661802113065,6.0,0,0.3676376040093605,2.0,0
2018-03-24,0.0,0.0,1,0.3676376040093603,2.0,0,-0.16708661802113065,6.0,0,0.3676376040093605,2.0,0
2018-03-25,0.0,0.0,1,0.3676376040093603,2.0,0,-0.16708661802113065,6.0,0,0.3676376040093605,2.0,0
2018-03-26,0.0,0.0,1,0.3676376040093603,2.0,0,-0.16708661802113065,6.0,0,0.3676376040093605,2.0,0
2018-03-27,0.0,0.0,1,0.6277239583432674,1.0,0,-0.05028441245667653,4.0,0,0.6277239583432674,1.0,0
2018-03-28,0.0,0.0,1,0.0,0.0,1,-0.4048337070271374,3.0,0,0.0,0.0,1
2018-03-29,0.0,0.0,1,0.0,0.0,1,0.11740305321291072,3.0,0,0.0,0.0,1
2018-03-30,0.0,0.0,1,0.0,0.0,1,0.08017868082970368,5.0,0,0.0143826454877853,1.0,0
2018-03-31,0.2024748045951128,1.0,0,0.0,0.0,1,0.11075271177105596,6.0,0,0.10842870268970764,2.0,0
2018-04-01,0.2024748045951128,1.0,0,0.0,0.0,1,-0.060967280529439526,8.0,0,0.10842870268970764,2.0,0
2018-04-02,0.2024748045951128,1.0,0,0.0,0.0,1,-0.060967280529439526,8.0,0,0.10842870268970764,2.0,0
2018-04-03,0.2024748045951128,1.0,0,0.0,0.0,1,-0.2075254595838488,9.0,0,-0.24379092175513475,3.0,0
2018-04-04,0.2024748045951128,1.0,0,-0.7459202483296394,1.0,0,-0.3209377899765969,10.0,0,-0.12389234243892115,4.0,0
2018-04-05,0.2024748045951128,1.0,0,-0.7459202483296394,1.0,0,-0.4793775564370057,10.0,0,-0.27036280930042256,5.0,0
2018-04-06,-0.32361123431473937,2.0,0,-0.3100574593991039,2.0,0,-0.540656899722914,10.0,0,-0.24807827249169337,5.0,0
2018-04-07,-0.8836561683565375,2.0,0,-0.5125766607622304,3.0,0,-0.6629575286060573,11.0,0,-0.47209623716771587,5.0,0
2018-04-08,-0.8836561683565375,2.0,0,-0.5125766607622304,3.0,0,-0.5721189957112075,11.0,0,-0.47209623716771587,5.0,0
2018-04-09,-0.8836561683565375,2.0,0,-0.5125766607622304,3.0,0,-0.49306284700564695,14.0,0,-0.270041522104293,6.0,0
2018-04-10,-0.8905494306236502,3.0,0,-0.5125766607622304,3.0,0,-0.48792278165707287,14.0,0,-0.13440379239618766,5.0,0
2018-04-11,-0.9005233906209468,4.0,0,-0.5740850015232959,3.0,0,-0.5018296395871966,13.0,0,-0.36765352562069886,5.0,0
2018-04-12,-0.7368546770885586,6.0,0,-0.5740850015232959,3.0,0,-0.491599707527914,11.0,0,-0.04434323664754618,5.0,0
2018-04-13,-0.38323914092034095,6.0,0,-0.9240301670506594,2.0,0,-0.4579877596710706,14.0,0,-0.08688037819229052,4.0,0
2018-04-14,-0.2496451602783053,5.0,0,-0.930445270612836,1.0,0,-0.3687526845424954,14.0,0,0.1900311835731071,3.0,0
2018-04-15,-0.2496451602783053,5.0,0,-0.930445270612836,1.0,0,-0.40194001097852994,12.0,0,0.1900311835731071,3.0,0
2018-04-16,-0.2496451602783053,5.0,0,-0.930445270612836,1.0,0,-0.4002349514141679,10.0,0,-0.08506925124675008,2.0,0
2018-04-17,-0.0314148953184484,4.0,0,-0.9379564197733996,2.0,0,-0.35870186359932027,12.0,0,-0.37186869047582133,3.0,0
2018-04-18,0.583464733635386,4.0,0,-0.9454675689339638,1.0,0,-0.21576601743387683,11.0,0,-0.09258040040731402,2.0,0
2018-04-19,0.9162870119325819,2.0,0,-0.9454675689339638,1.0,0,-0.1788236931835612,13.0,0,-0.9454675689339638,1.0,0
2018-04-20,0.9141936162486672,1.0,0,-0.9454675689339638,1.0,0,-0.18346100735167667,8.0,0,-0.9454675689339638,1.0,0
2018-04-21,0.9141936162486672,1.0,0,-0.9454675689339638,1.0,0,-0.3970878726492326,7.0,0,-0.9454675689339638,1.0,0
2018-04-22,0.9141936162486672,1.0,0,-0.9454675689339638,1.0,0,-0.48261279736955964,8.0,0,-0.9454675689339638,1.0,0
2018-04-23,0.9141936162486672,1.0,0,-0.9454675689339638,1.0,0,-0.6007158324743311,7.0,0,-0.9454675689339638,1.0,0
2018-04-24,0.681852362584323,3.0,0,0.4495111163705587,2.0,0,-0.37452349707018595,8.0,0,0.4495111089199781,2.0,0
2018-04-25,0.5494716605171565,3.0,0,0.5494716344401243,3.0,0,-0.31929308278486135,10.0,0,0.4495111089199781,2.0,0
2018-04-26,0.5494716605171565,3.0,0,0.5494716344401243,3.0,0,-0.26163228331133725,9.0,0,0.4495111089199781,2.0,0
2018-04-27,0.676199590476851,4.0,0,0.5494716344401243,3.0,0,-0.2851381692259262,12.0,0,0.14880742039531503,3.0,0
2018-04-28,0.676199590476851,4.0,0,0.5494716344401243,3.0,0,-0.17208060724660762,11.0,0,0.14880742039531503,3.0,0
2018-04-29,0.676199590476851,4.0,0,0.5494716344401243,3.0,0,-0.07769852904602892,11.0,0,0.14880742039531503,3.0,0
2018-04-30,0.676199590476851,4.0,0,0.5494716344401243,3.0,0,0.0452069451566785,12.0,0,0.3191163856536152,4.0,0
2018-05-01,0.7895438312552874,2.0,0,0.4390829186886551,2.0,0,0.03489219211041922,10.0,0,0.245523910969496,3.0,0
2018-05-02,0.9296554503962398,1.0,0,0.1346172150224449,2.0,0,0.061544915661215706,8.0,0,0.245523910969496,3.0,0
2018-05-03,0.9296554503962398,1.0,0,0.1346172150224449,2.0,0,0.012618744280189179,7.0,0,0.245523910969496,3.0,0
2018-05-04,0.0,0.0,1,0.1346172150224449,2.0,0,0.1399773883167653,5.0,0,0.44423400051891837,2.0,0
2018-05-05,0.0,0.0,1,0.1346172150224449,2.0,0,0.1399773883167653,5.0,0,0.44423400051891837,2.0,0
2018-05-06,0.0,0.0,1,0.1346172150224449,2.0,0,0.30423721950501187,4.0,0,0.44423400051891837,2.0,0
2018-05-07,0.0,0.0,1,0.1346172150224449,2.0,0,0.12648867117240997,3.0,0,0.2287336848676204,1.0,0
2018-05-08,-0.1164489984512329,1.0,0,0.0405007451772689,1.0,0,0.10915505909360919,3.0,0,0.0,0.0,1
2018-05-09,-0.1164489984512329,1.0,0,0.92351489700377,1.0,0,0.3806083383969961,4.0,0,0.9235149007290602,1.0,0
2018-05-10,-0.1164489984512329,1.0,0,0.92351489700377,1.0,0,0.28865412556721504,7.0,0,0.9235149007290602,1.0,0
2018-05-11,-0.3841275945305821,2.0,0,0.13585435319691924,2.0,0,0.08335601914829252,8.0,0,0.3021938549354676,3.0,0
2018-05-12,-0.3841275945305821,2.0,0,0.13585435319691924,2.0,0,0.06787210035448261,9.0,0,0.3021938549354676,3.0,0
2018-05-13,-0.3841275945305821,2.0,0,0.13585435319691924,2.0,0,0.06787210035448261,9.0,0,0.3021938549354676,3.0,0
2018-05-14,-0.3841275945305821,2.0,0,0.13585435319691924,2.0,0,0.04727362812910635,10.0,0,0.3021938549354676,3.0,0
2018-05-15,-0.10806605879527795,4.0,0,0.08160611138575626,5.0,0,0.10151863294757069,10.0,0,0.3471336091558141,5.0,0
2018-05-16,-0.012945750779989496,5.0,0,-0.1671338991986379,5.0,0,0.009513763193454908,11.0,0,0.09839359732965648,5.0,0
2018-05-17,0.007647529671279227,6.0,0,-0.10799358164270709,6.0,0,0.0017862845626141419,11.0,0,0.09115204075351371,6.0,0
2018-05-18,0.22746543643168296,5.0,0,0.0732772880130345,5.0,0,0.1450286311407883,9.0,0,0.22791178462406017,4.0,0
2018-05-19,0.22746543643168296,5.0,0,0.0732772880130345,5.0,0,0.17980168263117463,8.0,0,0.22791178462406017,4.0,0
2018-05-20,0.22746543643168296,5.0,0,0.0732772880130345,5.0,0,0.17980168263117463,8.0,0,0.22791178462406017,4.0,0
2018-05-21,-0.06061512142575018,6.0,0,0.0732772880130345,5.0,0,-0.037482835197200526,8.0,0,-0.06028036028146727,5.0,0
2018-05-22,-0.2260448529074587,3.0,0,0.1233611181378366,2.0,0,-0.3285048374285302,7.0,0,-0.2260448529074587,3.0,0
2018-05-23,-0.42771471198648175,2.0,0,0.4912154637277128,2.0,0,-0.3676428541851542,7.0,0,0.019191377485792065,3.0,0
2018-05-24,-0.9048207001760598,3.0,0,0.0008238907903435067,2.0,0,-0.49999577063135814,7.0,0,-0.12935939943417882,4.0,0
2018-05-25,-0.8618452822168665,5.0,0,-0.2580822215725977,3.0,0,-0.5551755340769888,9.0,0,-0.2909931611502541,5.0,0
2018-05-26,-0.8618452822168665,5.0,0,-0.2580822215725977,3.0,0,-0.4538883518738052,10.0,0,-0.2909931611502541,5.0,0
2018-05-27,-0.8618452822168665,5.0,0,-0.2580822215725977,3.0,0,-0.4538883518738052,10.0,0,-0.2909931611502541,5.0,0
2018-05-28,-0.830339525826275,4.0,0,-0.2580822215725977,3.0,0,-0.3596946613863111,9.0,0,-0.07970528320098891,4.0,0
2018-05-29,-0.830339525826275,4.0,0,-0.2580822215725977,3.0,0,-0.26784961693920206,8.0,0,-0.07970528320098891,4.0,0
2018-05-30,-0.79468774360915,5.0,0,-0.8436251105740664,2.0,0,-0.5535227031214164,8.0,0,-0.6959658626777427,4.0,0
2018-05-31,-0.5487239143500723,4.0,0,-0.47045144904404856,2.0,0,-0.4928943796160942,11.0,0,-0.5930536562162966,5.0,0
2018-06-01,-0.43513864837586846,2.0,0,-0.1650084517896175,1.0,0,-0.3160880344997471,11.0,0,-0.09717857641064438,5.0,0
2018-06-02,-0.022289407129088817,3.0,0,-0.1650084517896175,1.0,0,-0.12837265544415766,11.0,0,0.13657856752009456,7.0,0
2018-06-03,-0.06441808631643636,4.0,0,-0.1650084517896175,1.0,0,-0.1221873845594625,13.0,0,0.07110202924037985,8.0,0
2018-06-04,-0.06441808631643636,4.0,0,-0.1650084517896175,1.0,0,-0.1221873845594625,13.0,0,0.07110202924037985,8.0,0
2018-06-05,-0.06441808631643636,4.0,0,-0.48664749227464177,2.0,0,-0.10566929290588532,14.0,0,0.07110202924037985,8.0,0
2018-06-06,0.15009133052080886,4.0,0,-0.2795471654584009,3.0,0,0.07648359611630437,15.0,0,0.32282208205045526,7.0,0
2018-06-07,-0.001316650770604444,4.0,0,-0.4753860291093586,3.0,0,0.004474764741543236,10.0,0,0.1515629064524548,5.0,0
2018-06-08,-0.001316650770604444,4.0,0,-0.4753860291093586,3.0,0,0.02928672239391335,10.0,0,0.06667199323419498,5.0,0
2018-06-09,-0.26955855948229607,3.0,0,-0.4753860291093586,3.0,0,-0.20913453053476086,10.0,0,-0.19038734212517716,3.0,0
2018-06-10,-0.3089357772842046,2.0,0,-0.4753860291093586,3.0,0,-0.23147217643757667,8.0,0,-0.19017895124852624,2.0,0
2018-06-11,-0.3089357772842046,2.0,0,-0.4753860291093586,3.0,0,-0.23147217643757667,8.0,0,-0.19017895124852624,2.0,0
2018-06-12,0.06928346554438296,3.0,0,-0.1801748129849631,4.0,0,-0.21138708771516884,9.0,0,-0.10100359562784413,4.0,0
2018-06-13,-0.26462569708625455,3.0,0,-0.5140839756156006,4.0,0,-0.2408655918762089,11.0,0,-0.21471889340318723,7.0,0
2018-06-14,-0.020676024258136416,2.0,0,-0.3948634420521555,3.0,0,-0.11295080366544441,10.0,0,-0.03545017695675271,6.0,0
2018-06-15,0.1383593318363033,4.0,0,0.03049408427129204,4.0,0,-0.05478716450743393,11.0,0,0.13423048860083045,6.0,0
2018-06-16,-0.08293754328042252,5.0,0,0.03049408427129204,4.0,0,0.3026896277908234,11.0,0,0.13423048860083045,6.0,0
2018-06-17,-0.08293754328042252,5.0,0,0.03049408427129204,4.0,0,0.3026896277908234,11.0,0,0.13423048860083045,6.0,0
2018-06-18,-0.08293754328042252,5.0,0,0.16948341601528238,5.0,0,0.3594419844821094,12.0,0,0.13423048860083045,6.0,0
2018-06-19,-0.38582404144108273,4.0,0,0.17509289784356963,4.0,0,0.3639296712726353,11.0,0,0.14170979770521347,5.0,0
2018-06-20,-0.1451990623027083,3.0,0,0.2914527008542792,5.0,0,0.4504705690778791,6.0,0,0.49049708992242846,2.0,0
2018-06-21,-0.1451990623027083,3.0,0,0.2914527008542792,5.0,0,0.3792431969195603,7.0,0,0.49049708992242846,2.0,0
2018-06-22,-0.10811443021520939,3.0,0,0.17417590657714765,5.0,0,0.3292641589418053,6.0,0,0.25594350136816535,2.0,0
2018-06-23,0.2984881945885721,4.0,0,0.15451221736148008,6.0,0,0.1819818289950489,7.0,0,0.19275469332933448,4.0,0
2018-06-24,0.5072777839377525,5.0,0,0.20928613973471033,8.0,0,0.23217748276268435,9.0,0,0.375780258793384,5.0,0
2018-06-25,0.5072777839377525,5.0,0,0.1338530854322017,7.0,0,0.16132269706577054,8.0,0,0.375780258793384,5.0,0
2018-06-26,0.5072777839377525,5.0,0,0.14237009605858486,6.0,0,0.1767071106005459,7.0,0,0.46777866408228896,4.0,0
2018-06-27,0.5072777839377525,5.0,0,0.18258824199438106,5.0,0,0.21351279746741048,9.0,0,0.3544711666181685,6.0,0
2018-06-28,0.5072777839377525,5.0,0,0.08299263417720806,7.0,0,0.18268488477915515,11.0,0,0.1808581218123437,9.0,0
2018-06-29,0.273208104229222,5.0,0,-0.18471681643277396,7.0,0,0.002095662336796411,11.0,0,-0.08685132879763831,9.0,0
2018-06-30,0.3766236158553515,3.0,0,-0.2498603856656699,6.0,0,-0.06263656600688905,12.0,0,-0.10096781346946944,8.0,0
2018-07-01,-0.1716097309254109,2.0,0,-0.494199098087847,4.0,0,-0.1990846454088267,10.0,0,-0.35742400563321997,7.0,0
2018-07-02,-0.11076599429361482,3.0,0,-0.494199098087847,4.0,0,-0.16925216785942526,11.0,0,-0.2959236560389399,8.0,0
2018-07-03,-0.11076599429361482,3.0,0,-0.494199098087847,4.0,0,-0.16925216785942526,11.0,0,-0.2959236560389399,8.0,0
2018-07-04,-0.11076599429361482,3.0,0,-0.6209175451658664,3.0,0,-0.30174909605799877,9.0,0,-0.37354173860512657,6.0,0
2018-07-05,-0.11076599429361482,3.0,0,-0.9057651930488644,2.0,0,-0.510962473616625,8.0,0,-0.32685763233651693,3.0,0
2018-07-06,-0.0499222576618194,1.0,0,-0.88508509285748,1.0,0,-0.40128856250602346,6.0,0,-0.02706380188465085,2.0,0
2018-07-07,-0.0499222576618194,1.0,0,-0.88508509285748,1.0,0,-0.3650848836017153,4.0,0,-0.0499222576618194,1.0,0
2018-07-08,-0.0499222576618194,1.0,0,-0.88508509285748,1.0,0,-0.2919870276236908,5.0,0,-0.0499222576618194,1.0,0
2018-07-09,0.0,0.0,1,-0.88508509285748,1.0,0,-0.3726752842776479,4.0,0,0.0,0.0,1
2018-07-10,0.0,0.0,1,-0.88508509285748,1.0,0,-0.3726752842776479,4.0,0,0.0,0.0,1
2018-07-11,0.0,0.0,1,-0.88508509285748,1.0,0,-0.3726752842776479,4.0,0,0.0,0.0,1
2018-07-12,0.0,0.0,1,-0.9392463155090808,1.0,0,-0.23882250073883282,5.0,0,-0.9392463155090808,1.0,0
2018-07-13,0.0,0.0,1,-0.9392463155090808,1.0,0,-0.36573863696927833,7.0,0,-0.9392463155090808,1.0,0
2018-07-14,-0.5617022067308426,1.0,0,-0.7504742611199615,2.0,0,-0.4689959317135315,7.0,0,-0.7504742611199613,2.0,0
2018-07-15,-0.5617022067308426,1.0,0,-0.7504742611199615,2.0,0,-0.6010967557215029,6.0,0,-0.7504742611199613,2.0,0
2018-07-16,-0.5617022067308426,1.0,0,-0.8007778258373337,3.0,0,-0.5018597703116636,7.0,0,-0.7504742611199613,2.0,0
2018-07-17,-0.5617022067308426,1.0,0,-0.8007778258373337,3.0,0,-0.5018597703116636,7.0,0,-0.7504742611199613,2.0,0
2018-07-18,-0.6985429208725688,2.0,0,-0.8094292781315742,4.0,0,-0.5646115028609833,9.0,0,-0.7787773857514061,3.0,0
2018-07-19,-0.38379548924664636,4.0,0,-0.48677608463913186,5.0,0,-0.45844279499724516,10.0,0,-0.3485731277614829,4.0,0
2018-07-20,-0.38379548924664636,4.0,0,-0.22204397134482848,6.0,0,-0.1417684894986452,9.0,0,-0.052208725363015934,5.0,0
2018-07-21,-0.2948421305045482,3.0,0,-0.13712941249832497,5.0,0,0.15485999463126052,9.0,0,0.11762243509292625,4.0,0
2018-07-22,-0.2948421305045482,3.0,0,-0.13712941249832497,5.0,0,0.15485999463126052,9.0,0,0.11762243509292625,4.0,0
2018-07-23,-0.2948421305045482,3.0,0,0.11762243509292618,4.0,0,0.048045245092362056,9.0,0,0.11762243509292625,4.0,0
2018-07-24,-0.2948421305045482,3.0,0,0.30832993844524037,5.0,0,-0.02452431917966662,13.0,0,0.3083299384452404,5.0,0
2018-07-25,0.2456993740051984,2.0,0,0.6895677962650857,4.0,0,0.13369450359605245,11.0,0,0.6895677962650858,4.0,0
2018-07-26,0.2861779471859336,2.0,0,0.8586684651672842,2.0,0,0.11195984319783739,9.0,0,0.6229184630016488,3.0,0
2018-07-27,0.2861779471859336,2.0,0,0.1840723187197002,3.0,0,-0.08404748160392055,12.0,0,0.17318769870325945,4.0,0
2018-07-28,0.2861779471859336,2.0,0,0.36976647858197503,4.0,0,-0.10945030585862706,13.0,0,0.32849729718873294,6.0,0
2018-07-29,0.2861779471859336,2.0,0,0.36976647858197503,4.0,0,-0.10945030585862706,13.0,0,0.32849729718873294,6.0,0
2018-07-30,0.2861779471859336,2.0,0,0.36976647858197503,4.0,0,0.04774275812087567,12.0,0,0.32849729718873294,6.0,0
2018-07-31,0.17972666001878707,4.0,0,-0.17009879353766624,4.0,0,0.061519112088717354,10.0,0,-0.07640165690099804,6.0,0
2018-08-01,-0.0963156243475773,5.0,0,-0.17009879353766624,4.0,0,0.061519112088717354,10.0,0,-0.07640165690099804,6.0,0
2018-08-02,-0.28756241011433276,3.0,0,-0.17009879353766624,4.0,0,0.11610872562353794,14.0,0,-0.013054479553829726,6.0,0
2018-08-03,-0.28756241011433276,3.0,0,0.001005715224892123,2.0,0,0.12703245821952183,11.0,0,0.15336329761582138,4.0,0
2018-08-04,-0.28756241011433276,3.0,0,-0.739143367856741,1.0,0,-0.06942346789098051,10.0,0,-0.16716809989884465,2.0,0
2018-08-05,-0.28756241011433276,3.0,0,-0.739143367856741,1.0,0,0.12322236259157444,11.0,0,-0.16716809989884465,2.0,0
2018-08-06,-0.28756241011433276,3.0,0,-0.739143367856741,1.0,0,0.12322236259157444,11.0,0,-0.16716809989884465,2.0,0
2018-08-07,-0.648400193080306,1.0,0,-0.9485785132274032,1.0,0,0.09716988153134767,12.0,0,0.404807168059051,1.0,0
2018-08-08,0.0,0.0,1,-0.9485785132274032,1.0,0,0.0796221366100426,14.0,0,0.11113194888457688,2.0,0
2018-08-09,0.0,0.0,1,-0.9485785132274032,1.0,0,0.009728371217432835,10.0,0,-0.1825432702898979,1.0,0
2018-08-10,0.0,0.0,1,-0.021249830257147384,2.0,0,0.04107664375462454,13.0,0,0.14452170906588468,3.0,0
2018-08-11,0.0,0.0,1,-0.021249830257147384,2.0,0,-0.060300922590411477,13.0,0,0.14452170906588468,3.0,0
2018-08-12,0.0,0.0,1,-0.021249830257147384,2.0,0,-0.25112224401285266,12.0,0,0.14452170906588468,3.0,0
2018-08-13,0.0,0.0,1,-0.021249830257147384,2.0,0,-0.20201249601733365,13.0,0,0.14452170906588468,3.0,0
2018-08-14,0.0411161407828331,1.0,0,0.3472751108929517,3.0,0,-0.10731034374071506,13.0,0,0.16814950201660417,4.0,0
2018-08-15,0.0411161407828331,1.0,0,0.2452221208562455,4.0,0,-0.1271490948895615,11.0,0,0.24270263904084785,4.0,0
2018-08-16,0.3286785874515775,2.0,0,0.2452221208562455,4.0,0,-0.04539933378497778,12.0,0,0.3360872378107162,5.0,0
2018-08-17,0.3014772397776447,3.0,0,0.025554018095135845,4.0,0,-0.013710909585158226,9.0,0,0.2799592018127443,4.0,0
2018-08-18,0.3014772397776447,3.0,0,0.025554018095135845,4.0,0,0.11642874044676602,9.0,0,0.23417440950870527,5.0,0
2018-08-19,0.3014772397776447,3.0,0,0.025554018095135845,4.0,0,0.11642874044676602,9.0,0,0.23417440950870527,5.0,0
2018-08-20,0.3014772397776447,3.0,0,0.025554018095135845,4.0,0,0.13465186456839218,8.0,0,0.23417440950870527,5.0,0
2018-08-21,0.34512321433673315,3.0,0,0.14409534260630627,2.0,0,0.1512444347608832,6.0,0,0.2388667399063708,4.0,0
2018-08-22,0.34512321433673315,3.0,0,0.247074544429779,1.0,0,0.1512444347608832,6.0,0,0.30478360628088336,3.0,0
2018-08-23,0.20956430444493912,2.0,0,0.247074544429779,1.0,0,-0.09144131350331032,4.0,0,-0.1792731061577795,3.0,0
2018-08-24,0.1720540644600987,1.0,0,0.0,0.0,1,-0.2042799328143401,3.0,0,-0.39244693145155873,2.0,0
2018-08-25,0.1720540644600987,1.0,0,0.0,0.0,1,-0.3668404901400211,4.0,0,-0.8237324915826317,2.0,0
2018-08-26,0.1720540644600987,1.0,0,0.0,0.0,1,-0.3668404901400211,4.0,0,-0.8237324915826317,2.0,0
2018-08-27,0.1720540644600987,1.0,0,0.0,0.0,1,-0.3562572476609302,7.0,0,-0.8237324915826317,2.0,0
2018-08-28,0.0,0.0,1,0.0,0.0,1,-0.43579474013919656,8.0,0,-0.8237324915826317,2.0,0
2018-08-29,0.0,0.0,1,0.0,0.0,1,-0.5114832680051528,10.0,0,-0.7908752144624787,3.0,0
2018-08-30,0.0,0.0,1,0.0,0.0,1,-0.33562436586556355,13.0,0,-0.4642303281774121,4.0,0
2018-08-31,0.0,0.0,1,0.0,0.0,1,-0.3211960087711407,14.0,0,-0.4642303281774121,4.0,0
2018-09-01,0.2050812542438507,2.0,0,0.3354168534278869,1.0,0,-0.1925187747175289,13.0,0,-0.08191276527941206,4.0,0
2018-09-02,0.2050812542438507,2.0,0,0.3354168534278869,1.0,0,-0.1925187747175289,13.0,0,-0.08191276527941206,4.0,0
2018-09-03,0.08653473854064979,3.0,0,0.3354168534278869,1.0,0,-0.14758885174524056,12.0,0,-0.08191276527941206,4.0,0
2018-09-04,0.08653473854064979,3.0,0,0.3354168534278869,1.0,0,-0.23009549876830246,11.0,0,-0.22171852085739358,5.0,0
2018-09-05,0.08273516471187296,4.0,0,0.3354168534278869,1.0,0,-0.1364263131981717,11.0,0,-0.12202894672130526,7.0,0
2018-09-06,-0.061942371539771376,5.0,0,0.3354168534278869,1.0,0,-0.14254566413971298,9.0,0,-0.20421245271184774,7.0,0
2018-09-07,-0.061942371539771376,5.0,0,0.3354168534278869,1.0,0,-0.25695044446426146,9.0,0,-0.20421245271184774,7.0,0
2018-09-08,-0.15095024680097874,3.0,0,0.0,0.0,1,-0.3827918407041581,10.0,0,-0.3840888731905981,6.0,0
2018-09-09,-0.15095024680097874,3.0,0,0.0,0.0,1,-0.3827918407041581,10.0,0,-0.3840888731905981,6.0,0
2018-09-10,-0.2104194816201922,2.0,0,0.0,0.0,1,-0.4483646123670043,8.0,0,-0.3840888731905981,6.0,0
2018-09-11,-0.2104194816201922,2.0,0,0.0,0.0,1,-0.36443677404895436,9.0,0,-0.24420914266051494,7.0,0
2018-09-12,-0.4959749802947044,1.0,0,-0.1245836019515991,1.0,0,-0.3389090412296356,8.0,0,-0.20311253215186265,4.0,0
2018-09-13,0.0574888326227664,1.0,0,-0.1245836019515991,1.0,0,-0.32874111980199827,7.0,0,-0.08200384350493517,3.0,0
2018-09-14,0.0574888326227664,1.0,0,-0.036113279871642374,2.0,0,-0.1603932251222433,10.0,0,-0.08200384350493517,3.0,0
2018-09-15,0.49234512168914113,2.0,0,0.017099983369310817,3.0,0,0.00333507107570753,13.0,0,0.14167794098870645,6.0,0
2018-09-16,0.49234512168914113,2.0,0,0.017099983369310817,3.0,0,0.00333507107570753,13.0,0,0.14167794098870645,6.0,0
2018-09-17,0.49234512168914113,2.0,0,0.017099983369310817,3.0,0,0.00333507107570753,13.0,0,0.14167794098870645,6.0,0
2018-09-18,0.49234512168914113,2.0,0,0.23660942632704982,4.0,0,0.04800472231581791,13.0,0,0.5138893932518034,5.0,0
2018-09-19,0.49234512168914113,2.0,0,0.28249592753127223,4.0,0,0.08471392327919584,13.0,0,0.400157644491022,6.0,0
2018-09-20,0.9272014107555152,1.0,0,0.28249592753127223,4.0,0,0.07011043997481449,13.0,0,0.5143805563242901,5.0,0
